ticker,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,proba,win,equity_after,entry_dt,month
SMR,2024-10-29 14:30:00+00:00,2024-10-30 13:30:00+00:00,20.6503,22.2912,7.446,133.02,target,0.1795,1,8763.57,2024-10-29 14:30:00+00:00,2024-10
OKLO,2024-10-29 14:30:00+00:00,2024-10-29 14:30:00+00:00,21.7501,23.4783,7.446,133.02,target,0.1837,1,9065.65,2024-10-29 14:30:00+00:00,2024-10
TYRA,2024-10-29 14:30:00+00:00,2024-10-29 14:30:00+00:00,18.6093,18.042,-3.549,-63.39,stop,0.1837,0,9002.26,2024-10-29 14:30:00+00:00,2024-10
VERA,2024-10-29 14:30:00+00:00,2024-10-29 15:30:00+00:00,46.7033,45.2796,-3.548,-63.39,stop,0.1766,0,8938.86,2024-10-29 14:30:00+00:00,2024-10
QBTS,2024-10-29 14:30:00+00:00,2024-10-30 13:30:00+00:00,1.1372,1.1025,-3.549,-63.39,stop,0.2259,0,8630.55,2024-10-29 14:30:00+00:00,2024-10
OKLO,2024-10-29 15:30:00+00:00,2024-10-29 15:30:00+00:00,23.6418,22.9211,-3.549,-63.89,stop,0.2275,0,8874.97,2024-10-29 15:30:00+00:00,2024-10
LAC,2024-10-29 15:30:00+00:00,2024-10-29 15:30:00+00:00,4.9575,4.8063,-3.548,-63.89,stop,0.204,0,8811.08,2024-10-29 15:30:00+00:00,2024-10
TYRA,2024-10-29 16:30:00+00:00,2024-10-29 16:30:00+00:00,17.6388,17.1011,-3.549,-62.53,stop,0.2275,0,8748.55,2024-10-29 16:30:00+00:00,2024-10
LAC,2024-10-29 16:30:00+00:00,2024-10-29 16:30:00+00:00,4.8174,4.6705,-3.549,-62.53,stop,0.204,0,8686.02,2024-10-29 16:30:00+00:00,2024-10
OKLO,2024-10-29 16:30:00+00:00,2024-10-29 17:30:00+00:00,22.8614,24.678,7.446,131.21,target,0.2275,1,8817.23,2024-10-29 16:30:00+00:00,2024-10
TYRA,2024-10-29 17:30:00+00:00,2024-10-29 17:30:00+00:00,17.0785,16.5579,-3.549,-61.64,stop,0.2275,0,8693.94,2024-10-29 17:30:00+00:00,2024-10
LAC,2024-10-29 17:30:00+00:00,2024-10-29 17:30:00+00:00,4.6223,4.4814,-3.549,-61.64,stop,0.2275,0,8755.59,2024-10-29 17:30:00+00:00,2024-10
OKLO,2024-10-29 18:30:00+00:00,2024-10-30 13:30:00+00:00,24.5822,26.5355,7.446,129.47,target,0.2597,1,8893.04,2024-10-29 18:30:00+00:00,2024-10
WGS,2024-10-29 18:30:00+00:00,2024-10-30 13:30:00+00:00,81.6608,88.1496,7.446,129.47,target,0.2597,1,9022.51,2024-10-29 18:30:00+00:00,2024-10
TYRA,2024-10-29 18:30:00+00:00,2024-10-30 13:30:00+00:00,16.6283,16.1214,-3.549,-61.7,stop,0.2275,0,8960.81,2024-10-29 18:30:00+00:00,2024-10
HUT,2024-10-30 14:30:00+00:00,2024-10-31 13:30:00+00:00,17.4156,16.8847,-3.549,-63.59,stop,0.1766,0,8844.2,2024-10-30 14:30:00+00:00,2024-10
QUBT,2024-10-30 14:30:00+00:00,2024-10-30 15:30:00+00:00,1.2656,1.227,-3.548,-63.59,stop,0.1766,0,8770.03,2024-10-30 14:30:00+00:00,2024-10
RCAT,2024-10-30 14:30:00+00:00,2024-10-31 13:30:00+00:00,3.2016,3.104,-3.548,-63.59,stop,0.1766,0,8780.61,2024-10-30 14:30:00+00:00,2024-10
SMR,2024-10-30 14:30:00+00:00,2024-10-30 14:30:00+00:00,20.9905,20.3506,-3.549,-63.59,stop,0.204,0,8897.22,2024-10-30 14:30:00+00:00,2024-10
LAC,2024-10-30 14:30:00+00:00,2024-10-30 15:30:00+00:00,4.272,4.1418,-3.548,-63.59,stop,0.1799,0,8833.62,2024-10-30 14:30:00+00:00,2024-10
ANAB,2024-10-30 15:30:00+00:00,2024-10-30 15:30:00+00:00,14.2038,15.3324,7.446,132.5,target,0.2275,1,8902.53,2024-10-30 15:30:00+00:00,2024-10
DJT,2024-10-30 16:30:00+00:00,2024-10-30 17:30:00+00:00,40.2622,43.4615,7.446,132.58,target,0.2275,1,9035.1,2024-10-30 16:30:00+00:00,2024-10
OKLO,2024-10-30 16:30:00+00:00,2024-10-30 19:30:00+00:00,23.5418,22.8241,-3.548,-63.18,stop,0.2275,0,8907.8,2024-10-30 16:30:00+00:00,2024-10
SMR,2024-10-30 16:30:00+00:00,2024-10-31 13:30:00+00:00,20.4002,19.7783,-3.549,-63.18,stop,0.204,0,8717.43,2024-10-30 16:30:00+00:00,2024-10
DJT,2024-10-30 18:30:00+00:00,2024-10-30 18:30:00+00:00,43.4717,42.1465,-3.548,-64.12,stop,0.1837,0,8970.98,2024-10-30 18:30:00+00:00,2024-10
ANAB,2024-10-30 19:30:00+00:00,2024-10-31 13:30:00+00:00,14.8608,14.4077,-3.548,-63.67,stop,0.1766,0,8653.76,2024-10-30 19:30:00+00:00,2024-10
DJT,2024-10-31 13:30:00+00:00,2024-10-31 13:30:00+00:00,41.938,40.6595,-3.548,-63.22,stop,0.204,0,8590.54,2024-10-31 13:30:00+00:00,2024-10
PACS,2024-11-06 17:30:00+00:00,2024-11-06 18:30:00+00:00,17.8089,17.266,-3.549,-60.97,stop,0.2597,0,8529.57,2024-11-06 17:30:00+00:00,2024-11
TNGX,2024-11-06 17:30:00+00:00,2024-11-06 18:30:00+00:00,3.0565,2.9633,-3.549,-60.97,stop,0.2597,0,8468.61,2024-11-06 17:30:00+00:00,2024-11
EOSE,2024-11-06 17:30:00+00:00,2024-11-07 14:30:00+00:00,2.5413,2.7432,7.446,127.93,target,0.2597,1,8596.54,2024-11-06 17:30:00+00:00,2024-11
GSAT,2024-11-06 17:30:00+00:00,2024-11-07 14:30:00+00:00,26.7884,28.917,7.446,127.93,target,0.2275,1,8724.47,2024-11-06 17:30:00+00:00,2024-11
RGTI,2024-11-06 17:30:00+00:00,2024-11-07 14:30:00+00:00,1.1406,1.2312,7.446,127.93,target,0.2259,1,8852.4,2024-11-06 17:30:00+00:00,2024-11
PACS,2024-11-06 19:30:00+00:00,2024-11-07 14:30:00+00:00,17.0335,18.387,7.446,126.11,target,0.2597,1,8978.51,2024-11-06 19:30:00+00:00,2024-11
LUMN,2024-11-06 19:30:00+00:00,2024-11-07 14:30:00+00:00,9.0585,8.7824,-3.549,-60.1,stop,0.1837,0,8918.41,2024-11-06 19:30:00+00:00,2024-11
LUMN,2024-11-07 15:30:00+00:00,2024-11-08 14:30:00+00:00,8.9645,9.4048,4.412,78.69,timeout,0.2275,1,9010.4,2024-11-07 15:30:00+00:00,2024-11
PACS,2024-11-07 15:30:00+00:00,2024-11-08 14:30:00+00:00,18.6393,20.1204,7.446,132.81,target,0.2597,1,8931.71,2024-11-07 15:30:00+00:00,2024-11
LNTH,2024-11-07 15:30:00+00:00,2024-11-07 16:30:00+00:00,94.2021,91.3303,-3.549,-63.29,stop,0.2275,0,8855.12,2024-11-07 15:30:00+00:00,2024-11
BW,2024-11-07 15:30:00+00:00,2024-11-07 18:30:00+00:00,2.4962,2.4201,-3.549,-63.29,stop,0.1837,0,8791.82,2024-11-07 15:30:00+00:00,2024-11
WULF,2024-11-07 15:30:00+00:00,2024-11-07 19:30:00+00:00,7.6738,8.2836,7.446,132.81,target,0.204,1,8924.64,2024-11-07 15:30:00+00:00,2024-11
ATAI,2024-11-07 17:30:00+00:00,2024-11-07 19:30:00+00:00,1.4306,1.387,-3.548,-62.84,stop,0.2597,0,8861.79,2024-11-07 17:30:00+00:00,2024-11
RGTI,2024-11-07 19:30:00+00:00,2024-11-08 14:30:00+00:00,1.4206,1.5335,7.446,130.93,target,0.2597,1,9141.33,2024-11-07 19:30:00+00:00,2024-11
ATAI,2024-11-07 20:30:00+00:00,2024-11-07 20:30:00+00:00,1.3807,1.3386,-3.549,-62.89,stop,0.2275,0,8798.9,2024-11-07 20:30:00+00:00,2024-11
QUBT,2024-11-07 20:30:00+00:00,2024-11-08 14:30:00+00:00,1.3207,1.4256,7.446,131.97,target,0.2597,1,9273.3,2024-11-07 20:30:00+00:00,2024-11
DJT,2024-11-08 14:30:00+00:00,2024-11-08 14:30:00+00:00,27.975,27.1222,-3.549,-62.45,stop,0.2275,0,9210.86,2024-11-08 14:30:00+00:00,2024-11
PACS,2024-11-08 15:30:00+00:00,2024-11-11 14:30:00+00:00,20.4852,21.929,6.548,120.62,timeout,0.204,1,9610.35,2024-11-08 15:30:00+00:00,2024-11
MRVI,2024-11-08 15:30:00+00:00,2024-11-08 15:30:00+00:00,4.9675,4.816,-3.548,-65.37,stop,0.2275,0,9145.49,2024-11-08 15:30:00+00:00,2024-11
RGTI,2024-11-08 15:30:00+00:00,2024-11-08 15:30:00+00:00,1.5158,1.4695,-3.548,-65.37,stop,0.2275,0,9080.12,2024-11-08 15:30:00+00:00,2024-11
QUBT,2024-11-08 15:30:00+00:00,2024-11-08 15:30:00+00:00,1.3841,1.3419,-3.549,-65.37,stop,0.204,0,9014.75,2024-11-08 15:30:00+00:00,2024-11
APLD,2024-11-08 15:30:00+00:00,2024-11-11 14:30:00+00:00,7.5238,8.1216,7.446,137.17,target,0.204,1,9489.73,2024-11-08 15:30:00+00:00,2024-11
DJT,2024-11-08 16:30:00+00:00,2024-11-08 17:30:00+00:00,30.3752,32.7888,7.446,134.25,target,0.2597,1,9149.0,2024-11-08 16:30:00+00:00,2024-11
QUBT,2024-11-08 16:30:00+00:00,2024-11-08 19:30:00+00:00,1.2948,1.3977,7.446,134.25,target,0.2597,1,9283.24,2024-11-08 16:30:00+00:00,2024-11
QBTS,2024-11-08 16:30:00+00:00,2024-11-08 20:30:00+00:00,1.4757,1.593,7.446,134.25,target,0.2597,1,9417.49,2024-11-08 16:30:00+00:00,2024-11
RGTI,2024-11-08 18:30:00+00:00,2024-11-08 20:30:00+00:00,1.5653,1.5176,-3.548,-64.93,stop,0.2597,0,9352.56,2024-11-08 18:30:00+00:00,2024-11
RUN,2024-11-08 20:30:00+00:00,2024-11-11 19:30:00+00:00,10.0251,10.1099,0.346,6.43,timeout,0.2597,1,9282.72,2024-11-08 20:30:00+00:00,2024-11
QBTS,2024-11-11 14:30:00+00:00,2024-11-11 14:30:00+00:00,1.7409,1.6878,-3.548,-66.38,stop,0.2597,0,9543.98,2024-11-11 14:30:00+00:00,2024-11
QUBT,2024-11-11 14:30:00+00:00,2024-11-11 14:30:00+00:00,1.4907,1.4453,-3.548,-66.38,stop,0.2597,0,9477.6,2024-11-11 14:30:00+00:00,2024-11
ASTH,2024-11-11 15:30:00+00:00,2024-11-12 14:30:00+00:00,46.1931,45.6372,-1.703,-32.29,timeout,0.1837,0,9388.57,2024-11-11 15:30:00+00:00,2024-11
OSCR,2024-11-11 15:30:00+00:00,2024-11-12 14:30:00+00:00,13.6768,13.843,0.715,13.55,timeout,0.1837,1,9402.12,2024-11-11 15:30:00+00:00,2024-11
LASR,2024-11-11 15:30:00+00:00,2024-11-11 17:30:00+00:00,11.2306,10.8882,-3.548,-67.26,stop,0.1837,0,9343.08,2024-11-11 15:30:00+00:00,2024-11
OKLO,2024-11-11 15:30:00+00:00,2024-11-11 15:30:00+00:00,24.092,23.3576,-3.549,-67.26,stop,0.1837,0,9410.34,2024-11-11 15:30:00+00:00,2024-11
ACHR,2024-11-11 16:30:00+00:00,2024-11-11 17:30:00+00:00,4.4483,4.3127,-3.548,-66.79,stop,0.2597,0,9276.29,2024-11-11 16:30:00+00:00,2024-11
AMPX,2024-11-11 18:30:00+00:00,2024-11-11 19:30:00+00:00,2.1808,2.3541,7.446,138.14,target,0.2597,1,9420.86,2024-11-11 18:30:00+00:00,2024-11
RGTI,2024-11-11 18:30:00+00:00,2024-11-12 14:30:00+00:00,1.4507,1.4065,-3.548,-65.83,stop,0.2597,0,9336.29,2024-11-11 18:30:00+00:00,2024-11
AMPX,2024-11-11 20:30:00+00:00,2024-11-12 14:30:00+00:00,2.4462,2.3716,-3.548,-66.86,stop,0.2275,0,9269.43,2024-11-11 20:30:00+00:00,2024-11
IONQ,2024-11-11 20:30:00+00:00,2024-11-12 14:30:00+00:00,23.7068,22.9841,-3.548,-66.86,stop,0.204,0,9202.57,2024-11-11 20:30:00+00:00,2024-11
RUN,2024-11-12 15:30:00+00:00,2024-11-12 15:30:00+00:00,9.7499,9.4526,-3.548,-65.31,stop,0.2275,0,9137.26,2024-11-12 15:30:00+00:00,2024-11
USAS,2024-11-12 15:30:00+00:00,2024-11-12 15:30:00+00:00,0.9765,0.9467,-3.549,-65.31,stop,0.204,0,9071.95,2024-11-12 15:30:00+00:00,2024-11
AGL,2024-11-12 15:30:00+00:00,2024-11-12 15:30:00+00:00,50.6503,49.1062,-3.549,-65.31,stop,0.1837,0,9006.64,2024-11-12 15:30:00+00:00,2024-11
AMRC,2024-11-12 15:30:00+00:00,2024-11-12 15:30:00+00:00,27.3046,26.4723,-3.548,-65.31,stop,0.1837,0,8941.33,2024-11-12 15:30:00+00:00,2024-11
ACHR,2024-11-12 15:30:00+00:00,2024-11-12 16:30:00+00:00,4.6523,4.5105,-3.549,-65.31,stop,0.1837,0,8876.02,2024-11-12 15:30:00+00:00,2024-11
UPST,2024-11-12 16:30:00+00:00,2024-11-13 14:30:00+00:00,66.9502,72.27,7.446,133.15,target,0.2275,1,9212.02,2024-11-12 16:30:00+00:00,2024-11
DAVE,2024-11-12 16:30:00+00:00,2024-11-13 14:30:00+00:00,61.5708,66.4632,7.446,133.15,target,0.2275,1,9078.87,2024-11-12 16:30:00+00:00,2024-11
USAS,2024-11-12 16:30:00+00:00,2024-11-12 16:30:00+00:00,0.9652,0.9358,-3.548,-63.46,stop,0.2275,0,8812.56,2024-11-12 16:30:00+00:00,2024-11
TSHA,2024-11-12 16:30:00+00:00,2024-11-12 18:30:00+00:00,2.1326,2.302,7.446,133.15,target,0.2275,1,8945.71,2024-11-12 16:30:00+00:00,2024-11
OKLO,2024-11-12 17:30:00+00:00,2024-11-13 14:30:00+00:00,22.081,23.8356,7.446,131.24,target,0.2275,1,9343.26,2024-11-12 17:30:00+00:00,2024-11
TNGX,2024-11-12 17:30:00+00:00,2024-11-13 14:30:00+00:00,3.3367,3.6018,7.446,131.24,target,0.204,1,9474.49,2024-11-12 17:30:00+00:00,2024-11
TSHA,2024-11-12 19:30:00+00:00,2024-11-13 14:30:00+00:00,2.3062,2.2358,-3.549,-63.49,stop,0.2275,0,9411.01,2024-11-12 19:30:00+00:00,2024-11
AGL,2024-11-13 15:30:00+00:00,2024-11-14 14:30:00+00:00,46.7734,45.3475,-3.549,-66.79,stop,0.1795,0,9271.75,2024-11-13 15:30:00+00:00,2024-11
AMPX,2024-11-13 15:30:00+00:00,2024-11-13 15:30:00+00:00,2.5519,2.4741,-3.548,-66.79,stop,0.1795,0,9344.22,2024-11-13 15:30:00+00:00,2024-11
ZETA,2024-11-13 15:30:00+00:00,2024-11-13 15:30:00+00:00,27.1836,26.3549,-3.549,-66.79,stop,0.1795,0,9277.43,2024-11-13 15:30:00+00:00,2024-11
ACHR,2024-11-13 15:30:00+00:00,2024-11-14 14:30:00+00:00,4.2471,4.3578,2.106,39.65,timeout,0.1795,1,9338.54,2024-11-13 15:30:00+00:00,2024-11
USAS,2024-11-13 15:30:00+00:00,2024-11-14 14:30:00+00:00,0.9685,0.9803,0.716,13.47,timeout,0.1936,1,9298.89,2024-11-13 15:30:00+00:00,2024-11
BW,2024-11-13 16:30:00+00:00,2024-11-13 17:30:00+00:00,1.8815,1.8242,-3.548,-65.84,stop,0.204,0,9145.74,2024-11-13 16:30:00+00:00,2024-11
TSHA,2024-11-13 16:30:00+00:00,2024-11-13 16:30:00+00:00,2.2561,2.1873,-3.549,-65.84,stop,0.2597,0,9211.59,2024-11-13 16:30:00+00:00,2024-11
HUT,2024-11-13 17:30:00+00:00,2024-11-13 17:30:00+00:00,26.5633,25.7535,-3.549,-65.37,stop,0.2275,0,9080.37,2024-11-13 17:30:00+00:00,2024-11
SEDG,2024-11-13 18:30:00+00:00,2024-11-13 20:30:00+00:00,11.3557,12.258,7.446,135.22,target,0.2275,1,9285.42,2024-11-13 18:30:00+00:00,2024-11
QUBT,2024-11-13 18:30:00+00:00,2024-11-13 18:30:00+00:00,2.1823,2.3557,7.446,135.22,target,0.2275,1,9215.59,2024-11-13 18:30:00+00:00,2024-11
SMR,2024-11-13 19:30:00+00:00,2024-11-13 19:30:00+00:00,25.928,25.1375,-3.548,-65.4,stop,0.2597,0,9150.19,2024-11-13 19:30:00+00:00,2024-11
QBTS,2024-11-13 20:30:00+00:00,2024-11-14 14:30:00+00:00,1.8115,1.7563,-3.548,-64.94,stop,0.2597,0,9206.81,2024-11-13 20:30:00+00:00,2024-11
QUBT,2024-11-14 14:30:00+00:00,2024-11-14 14:30:00+00:00,3.8019,3.686,-3.548,-65.9,stop,0.2597,0,9140.91,2024-11-14 14:30:00+00:00,2024-11
QURE,2024-11-14 15:30:00+00:00,2024-11-15 14:30:00+00:00,6.4932,6.5067,-0.292,-5.34,timeout,0.204,0,8700.53,2024-11-14 15:30:00+00:00,2024-11
SHLS,2024-11-14 15:30:00+00:00,2024-11-14 19:30:00+00:00,4.9025,5.292,7.446,136.13,target,0.204,1,8829.8,2024-11-14 15:30:00+00:00,2024-11
ZETA,2024-11-14 15:30:00+00:00,2024-11-14 15:30:00+00:00,17.6888,17.1496,-3.548,-64.87,stop,0.204,0,8946.29,2024-11-14 15:30:00+00:00,2024-11
TSHA,2024-11-14 15:30:00+00:00,2024-11-14 15:30:00+00:00,2.4619,2.3869,-3.548,-64.87,stop,0.2597,0,9076.04,2024-11-14 15:30:00+00:00,2024-11
WULF,2024-11-14 15:30:00+00:00,2024-11-14 15:30:00+00:00,7.3187,7.0955,-3.549,-64.87,stop,0.204,0,9011.16,2024-11-14 15:30:00+00:00,2024-11
RGTI,2024-11-14 16:30:00+00:00,2024-11-14 16:30:00+00:00,1.7514,1.698,-3.548,-63.49,stop,0.2597,0,8882.8,2024-11-14 16:30:00+00:00,2024-11
TSHA,2024-11-14 16:30:00+00:00,2024-11-14 18:30:00+00:00,2.4562,2.3813,-3.549,-63.49,stop,0.2597,0,8756.27,2024-11-14 16:30:00+00:00,2024-11
WULF,2024-11-14 16:30:00+00:00,2024-11-15 14:30:00+00:00,7.0435,6.8288,-3.549,-63.49,stop,0.2275,0,8637.04,2024-11-14 16:30:00+00:00,2024-11
RGTI,2024-11-14 17:30:00+00:00,2024-11-14 17:30:00+00:00,1.7109,1.6587,-3.548,-63.04,stop,0.2597,0,8819.76,2024-11-14 17:30:00+00:00,2024-11
RGTI,2024-11-14 18:30:00+00:00,2024-11-14 18:30:00+00:00,1.6658,1.615,-3.548,-62.59,stop,0.2597,0,8693.67,2024-11-14 18:30:00+00:00,2024-11
ATAI,2024-11-14 19:30:00+00:00,2024-11-14 19:30:00+00:00,1.3597,1.3182,-3.548,-61.7,stop,0.2597,0,8768.1,2024-11-14 19:30:00+00:00,2024-11
QBTS,2024-11-14 19:30:00+00:00,2024-11-15 14:30:00+00:00,1.891,1.8334,-3.548,-61.7,stop,0.2597,0,8575.34,2024-11-14 19:30:00+00:00,2024-11
ATAI,2024-11-14 20:30:00+00:00,2024-11-15 14:30:00+00:00,1.3357,1.4418,7.446,130.57,target,0.2597,1,8705.92,2024-11-14 20:30:00+00:00,2024-11
RGTI,2024-11-14 20:30:00+00:00,2024-11-14 20:30:00+00:00,1.5921,1.5436,-3.548,-62.23,stop,0.2275,0,8705.87,2024-11-14 20:30:00+00:00,2024-11
IONQ,2024-11-15 14:30:00+00:00,2024-11-15 14:30:00+00:00,26.3031,25.5013,-3.548,-61.79,stop,0.2275,0,8644.13,2024-11-15 14:30:00+00:00,2024-11
BW,2024-11-15 15:30:00+00:00,2024-11-15 17:30:00+00:00,1.7209,1.6684,-3.548,-61.35,stop,0.204,0,8582.78,2024-11-15 15:30:00+00:00,2024-11
INOD,2024-11-15 15:30:00+00:00,2024-11-15 19:30:00+00:00,37.4587,36.3168,-3.549,-61.35,stop,0.204,0,8521.44,2024-11-15 15:30:00+00:00,2024-11
SYRE,2024-11-15 15:30:00+00:00,2024-11-18 14:30:00+00:00,29.6498,28.7459,-3.549,-61.35,stop,0.2597,0,8460.09,2024-11-15 15:30:00+00:00,2024-11
CIFR,2024-11-15 15:30:00+00:00,2024-11-18 14:30:00+00:00,6.3282,6.7056,5.465,94.48,timeout,0.2275,1,8554.57,2024-11-15 15:30:00+00:00,2024-11
WULF,2024-11-15 15:30:00+00:00,2024-11-18 14:30:00+00:00,6.8434,7.3872,7.446,128.73,target,0.2275,1,8683.3,2024-11-15 15:30:00+00:00,2024-11
ATAI,2024-11-15 18:30:00+00:00,2024-11-18 14:30:00+00:00,1.5808,1.7064,7.446,127.81,target,0.2597,1,8811.11,2024-11-15 18:30:00+00:00,2024-11
OKLO,2024-11-15 20:30:00+00:00,2024-11-18 14:30:00+00:00,18.3091,19.764,7.446,126.9,target,0.2275,1,8938.02,2024-11-15 20:30:00+00:00,2024-11
RGTI,2024-11-21 19:30:00+00:00,2024-11-22 14:30:00+00:00,1.4657,1.5822,7.446,133.1,target,0.2259,1,8950.94,2024-11-21 19:30:00+00:00,2024-11
BBAI,2024-11-21 19:30:00+00:00,2024-11-22 14:30:00+00:00,2.2161,2.3922,7.446,133.1,target,0.2275,1,8817.84,2024-11-21 19:30:00+00:00,2024-11
QUBT,2024-11-21 19:30:00+00:00,2024-11-22 14:30:00+00:00,4.7374,4.5929,-3.549,-63.43,stop,0.2597,0,8684.73,2024-11-21 19:30:00+00:00,2024-11
RCAT,2024-11-21 19:30:00+00:00,2024-11-21 20:30:00+00:00,7.5429,7.3129,-3.549,-63.43,stop,0.2275,0,8811.15,2024-11-21 19:30:00+00:00,2024-11
VSAT,2024-11-21 19:30:00+00:00,2024-11-21 19:30:00+00:00,8.8745,8.604,-3.548,-63.43,stop,0.2275,0,8874.58,2024-11-21 19:30:00+00:00,2024-11
MARA,2024-11-21 20:30:00+00:00,2024-11-21 20:30:00+00:00,24.8252,24.0684,-3.548,-62.98,stop,0.2597,0,8748.17,2024-11-21 20:30:00+00:00,2024-11
IONQ,2024-11-22 14:30:00+00:00,2024-11-22 14:30:00+00:00,32.5062,31.5153,-3.548,-62.09,stop,0.2275,0,8888.86,2024-11-22 14:30:00+00:00,2024-11
MARA,2024-11-22 14:30:00+00:00,2024-11-22 16:30:00+00:00,23.6418,25.5204,7.446,130.28,target,0.2275,1,9088.42,2024-11-22 14:30:00+00:00,2024-11
TGTX,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,33.997,36.6984,7.446,132.37,target,0.1837,1,9428.45,2024-11-22 15:30:00+00:00,2024-11
RGTI,2024-11-22 15:30:00+00:00,2024-11-22 15:30:00+00:00,1.6608,1.6102,-3.548,-63.08,stop,0.204,0,8825.77,2024-11-22 15:30:00+00:00,2024-11
LUNR,2024-11-22 15:30:00+00:00,2024-11-22 15:30:00+00:00,14.088,15.2075,7.446,132.37,target,0.1837,1,8958.15,2024-11-22 15:30:00+00:00,2024-11
OKLO,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,25.0025,24.2403,-3.548,-63.08,stop,0.1837,0,9296.08,2024-11-22 15:30:00+00:00,2024-11
NVTS,2024-11-22 16:30:00+00:00,2024-11-25 14:30:00+00:00,2.3812,2.5704,7.446,133.4,target,0.2275,1,9561.85,2024-11-22 16:30:00+00:00,2024-11
RGTI,2024-11-22 16:30:00+00:00,2024-11-22 18:30:00+00:00,1.6006,1.7278,7.446,133.4,target,0.2597,1,9221.83,2024-11-22 16:30:00+00:00,2024-11
AEVA,2024-11-22 17:30:00+00:00,2024-11-25 14:30:00+00:00,4.0337,4.3542,7.446,135.34,target,0.2597,1,9697.2,2024-11-22 17:30:00+00:00,2024-11
RGTI,2024-11-22 19:30:00+00:00,2024-11-22 19:30:00+00:00,1.6808,1.8144,7.446,137.33,target,0.2597,1,9359.16,2024-11-22 19:30:00+00:00,2024-11
QBTS,2024-11-22 20:30:00+00:00,2024-11-25 14:30:00+00:00,2.8499,3.0764,7.446,139.38,target,0.2597,1,9836.57,2024-11-22 20:30:00+00:00,2024-11
TSHA,2024-11-25 15:30:00+00:00,2024-11-25 15:30:00+00:00,2.7614,2.9808,7.446,146.49,target,0.1837,1,9983.06,2024-11-25 15:30:00+00:00,2024-11
RCAT,2024-11-25 15:30:00+00:00,2024-11-25 15:30:00+00:00,8.9695,9.6822,7.446,146.49,target,0.1766,1,10129.55,2024-11-25 15:30:00+00:00,2024-11
BBAI,2024-11-25 15:30:00+00:00,2024-11-25 15:30:00+00:00,2.5363,2.4589,-3.549,-69.81,stop,0.1536,0,10059.74,2024-11-25 15:30:00+00:00,2024-11
SOUN,2024-11-25 15:30:00+00:00,2024-11-25 19:30:00+00:00,8.2041,7.954,-3.548,-69.81,stop,0.1674,0,9706.95,2024-11-25 15:30:00+00:00,2024-11
LEU,2024-11-25 15:30:00+00:00,2024-11-25 18:30:00+00:00,85.3427,82.741,-3.548,-69.81,stop,0.1699,0,9847.14,2024-11-25 15:30:00+00:00,2024-11
RCAT,2024-11-25 16:30:00+00:00,2024-11-25 19:30:00+00:00,9.3997,10.1466,7.446,149.81,target,0.2275,1,9856.76,2024-11-25 16:30:00+00:00,2024-11
OKLO,2024-11-25 16:30:00+00:00,2024-11-25 16:30:00+00:00,23.2037,22.4963,-3.548,-71.39,stop,0.2275,0,9988.34,2024-11-25 16:30:00+00:00,2024-11
TSHA,2024-11-25 16:30:00+00:00,2024-11-25 16:30:00+00:00,2.9765,2.8857,-3.548,-71.39,stop,0.2275,0,9916.95,2024-11-25 16:30:00+00:00,2024-11
BBAI,2024-11-25 17:30:00+00:00,2024-11-25 18:30:00+00:00,2.3612,2.2892,-3.549,-70.38,stop,0.2275,0,9776.76,2024-11-25 17:30:00+00:00,2024-11
OKLO,2024-11-25 17:30:00+00:00,2024-11-26 16:30:00+00:00,22.011,23.76,7.446,147.68,target,0.2597,1,9871.29,2024-11-25 17:30:00+00:00,2024-11
MARA,2024-11-25 19:30:00+00:00,2024-11-26 14:30:00+00:00,26.5032,25.6953,-3.548,-69.39,stop,0.2275,0,9717.42,2024-11-25 19:30:00+00:00,2024-11
LUNR,2024-11-25 19:30:00+00:00,2024-11-26 14:30:00+00:00,14.2671,15.4008,7.446,145.6,target,0.204,1,9863.01,2024-11-25 19:30:00+00:00,2024-11
ONDS,2024-11-25 20:30:00+00:00,2024-11-25 20:30:00+00:00,0.8875,0.8605,-3.548,-69.95,stop,0.2275,0,9786.8,2024-11-25 20:30:00+00:00,2024-11
RCAT,2024-11-25 20:30:00+00:00,2024-11-26 14:30:00+00:00,9.5648,9.2732,-3.548,-69.95,stop,0.2275,0,9793.06,2024-11-25 20:30:00+00:00,2024-11
RGTI,2024-11-26 14:30:00+00:00,2024-11-26 14:30:00+00:00,2.3712,2.2989,-3.548,-69.46,stop,0.1795,0,9723.6,2024-11-26 14:30:00+00:00,2024-11
TSHA,2024-11-26 15:30:00+00:00,2024-11-26 16:30:00+00:00,2.8864,2.7984,-3.548,-69.01,stop,0.204,0,9802.28,2024-11-26 15:30:00+00:00,2024-11
SOUN,2024-11-26 15:30:00+00:00,2024-11-26 18:30:00+00:00,7.9595,7.7168,-3.549,-69.01,stop,0.2275,0,9879.25,2024-11-26 15:30:00+00:00,2024-11
MARA,2024-11-26 15:30:00+00:00,2024-11-26 18:30:00+00:00,26.073,25.2782,-3.549,-69.01,stop,0.1936,0,9810.24,2024-11-26 15:30:00+00:00,2024-11
