ticker,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,proba,win,equity_after,entry_dt,month
NEXT,2024-08-16 16:30:00+00:00,2024-08-19 15:30:00+00:00,4.6076,4.8626,5.034,102.22,timeout,0.1645,1,10631.7,2024-08-16 16:30:00+00:00,2024-08
PL,2024-08-16 17:30:00+00:00,2024-08-19 14:30:00+00:00,2.4912,2.6892,7.446,150.14,target,0.2495,1,10529.49,2024-08-16 17:30:00+00:00,2024-08
TEM,2024-08-19 14:30:00+00:00,2024-08-19 16:30:00+00:00,51.8459,55.9656,7.446,153.71,target,0.2197,1,10635.95,2024-08-19 14:30:00+00:00,2024-08
BTDR,2024-08-19 14:30:00+00:00,2024-08-20 13:30:00+00:00,6.6433,6.7666,1.356,27.99,timeout,0.194,1,10514.6,2024-08-19 14:30:00+00:00,2024-08
LQDA,2024-08-19 15:30:00+00:00,2024-08-19 15:30:00+00:00,9.6048,9.312,-3.549,-74.73,stop,0.194,0,10556.98,2024-08-19 15:30:00+00:00,2024-08
CLOV,2024-08-19 15:30:00+00:00,2024-08-19 15:30:00+00:00,3.2055,3.1078,-3.549,-74.73,stop,0.1888,0,10482.25,2024-08-19 15:30:00+00:00,2024-08
PL,2024-08-19 16:30:00+00:00,2024-08-20 15:30:00+00:00,2.7414,2.7436,-0.418,-8.76,timeout,0.1608,0,10438.31,2024-08-19 16:30:00+00:00,2024-08
MRVI,2024-08-19 16:30:00+00:00,2024-08-20 13:30:00+00:00,9.2896,9.0064,-3.548,-74.39,stop,0.1919,0,10440.2,2024-08-19 16:30:00+00:00,2024-08
LQDA,2024-08-19 16:30:00+00:00,2024-08-19 16:30:00+00:00,9.975,9.6709,-3.548,-74.39,stop,0.1608,0,10561.56,2024-08-19 16:30:00+00:00,2024-08
TEM,2024-08-19 17:30:00+00:00,2024-08-20 13:30:00+00:00,57.1586,61.7004,7.446,157.28,target,0.2495,1,10597.49,2024-08-19 17:30:00+00:00,2024-08
POET,2024-08-19 17:30:00+00:00,2024-08-19 17:30:00+00:00,3.4517,3.3465,-3.549,-74.96,stop,0.1919,0,10486.61,2024-08-19 17:30:00+00:00,2024-08
CLOV,2024-08-19 18:30:00+00:00,2024-08-20 16:30:00+00:00,3.0804,2.9865,-3.548,-74.42,stop,0.1919,0,10363.89,2024-08-19 18:30:00+00:00,2024-08
RKLB,2024-08-20 14:30:00+00:00,2024-08-20 14:30:00+00:00,7.0526,6.8376,-3.548,-75.21,stop,0.1888,0,10522.28,2024-08-20 14:30:00+00:00,2024-08
BW,2024-08-20 14:30:00+00:00,2024-08-20 14:30:00+00:00,1.0455,1.0136,-3.548,-75.21,stop,0.1645,0,10447.07,2024-08-20 14:30:00+00:00,2024-08
MRVI,2024-08-20 14:30:00+00:00,2024-08-21 13:30:00+00:00,8.8544,8.8406,-0.656,-13.91,timeout,0.1888,0,10275.83,2024-08-20 14:30:00+00:00,2024-08
POET,2024-08-20 15:30:00+00:00,2024-08-20 18:30:00+00:00,3.2366,3.1379,-3.548,-74.14,stop,0.1608,0,10289.74,2024-08-20 15:30:00+00:00,2024-08
ASTS,2024-08-20 15:30:00+00:00,2024-08-21 13:30:00+00:00,33.5968,32.5726,-3.548,-74.14,stop,0.1608,0,10201.69,2024-08-20 15:30:00+00:00,2024-08
TEM,2024-08-20 16:30:00+00:00,2024-08-21 13:30:00+00:00,58.179,62.8019,7.446,155.45,target,0.2197,1,10357.14,2024-08-20 16:30:00+00:00,2024-08
WULF,2024-08-20 17:30:00+00:00,2024-08-21 16:30:00+00:00,4.6273,4.4862,-3.548,-73.55,stop,0.1608,0,10287.63,2024-08-20 17:30:00+00:00,2024-08
POET,2024-08-20 19:30:00+00:00,2024-08-21 13:30:00+00:00,3.1266,3.375,7.446,153.23,target,0.1919,1,10510.37,2024-08-20 19:30:00+00:00,2024-08
TEM,2024-08-21 14:30:00+00:00,2024-08-21 16:30:00+00:00,63.7117,68.7743,7.446,156.52,target,0.1512,1,10444.15,2024-08-21 14:30:00+00:00,2024-08
LQDA,2024-08-21 14:30:00+00:00,2024-08-22 13:30:00+00:00,9.4647,9.6352,1.301,27.35,timeout,0.1608,1,10323.9,2024-08-21 14:30:00+00:00,2024-08
ASTS,2024-08-21 14:30:00+00:00,2024-08-21 14:30:00+00:00,35.958,34.8618,-3.548,-74.59,stop,0.1468,0,10435.78,2024-08-21 14:30:00+00:00,2024-08
POET,2024-08-21 14:30:00+00:00,2024-08-21 15:30:00+00:00,3.2616,3.1622,-3.548,-74.59,stop,0.1512,0,10361.19,2024-08-21 14:30:00+00:00,2024-08
BBAI,2024-08-21 15:30:00+00:00,2024-08-21 18:30:00+00:00,1.7409,1.6878,-3.548,-74.06,stop,0.1919,0,10370.09,2024-08-21 15:30:00+00:00,2024-08
ONDS,2024-08-21 16:30:00+00:00,2024-08-21 19:30:00+00:00,0.8903,0.8632,-3.549,-73.53,stop,0.1919,0,10296.56,2024-08-21 16:30:00+00:00,2024-08
ASTS,2024-08-21 17:30:00+00:00,2024-08-22 13:30:00+00:00,36.9245,35.7988,-3.548,-74.12,stop,0.194,0,10249.78,2024-08-21 17:30:00+00:00,2024-08
TEM,2024-08-21 17:30:00+00:00,2024-08-22 13:30:00+00:00,68.7944,66.6972,-3.549,-74.12,stop,0.1919,0,10175.66,2024-08-21 17:30:00+00:00,2024-08
BBAI,2024-08-21 19:30:00+00:00,2024-08-22 13:30:00+00:00,1.6958,1.6441,-3.549,-73.6,stop,0.1919,0,10102.06,2024-08-21 19:30:00+00:00,2024-08
EOSE,2024-08-22 13:30:00+00:00,2024-08-22 13:30:00+00:00,2.3612,2.2892,-3.549,-73.07,stop,0.2197,0,10028.99,2024-08-22 13:30:00+00:00,2024-08
IBRX,2024-08-22 14:30:00+00:00,2024-08-23 13:30:00+00:00,4.2371,4.3128,1.287,25.82,timeout,0.1645,1,9630.27,2024-08-22 14:30:00+00:00,2024-08
RKLB,2024-08-22 14:30:00+00:00,2024-08-22 17:30:00+00:00,7.1486,6.9306,-3.548,-71.18,stop,0.1614,0,9673.62,2024-08-22 14:30:00+00:00,2024-08
EOSE,2024-08-22 14:30:00+00:00,2024-08-22 15:30:00+00:00,2.4211,2.3473,-3.549,-71.18,stop,0.1608,0,9815.46,2024-08-22 14:30:00+00:00,2024-08
ASTS,2024-08-22 14:30:00+00:00,2024-08-22 14:30:00+00:00,35.0775,34.0082,-3.548,-71.18,stop,0.1614,0,9957.81,2024-08-22 14:30:00+00:00,2024-08
BBAI,2024-08-22 14:30:00+00:00,2024-08-22 15:30:00+00:00,1.6208,1.5714,-3.549,-71.18,stop,0.1919,0,9886.64,2024-08-22 14:30:00+00:00,2024-08
BW,2024-08-22 15:30:00+00:00,2024-08-22 15:30:00+00:00,1.2006,1.164,-3.549,-70.67,stop,0.1919,0,9744.79,2024-08-22 15:30:00+00:00,2024-08
LUNR,2024-08-22 16:30:00+00:00,2024-08-22 17:30:00+00:00,5.2576,5.0973,-3.548,-69.16,stop,0.1919,0,9604.46,2024-08-22 16:30:00+00:00,2024-08
BBAI,2024-08-22 16:30:00+00:00,2024-08-23 13:30:00+00:00,1.6407,1.5907,-3.549,-69.16,stop,0.1919,0,9561.12,2024-08-22 16:30:00+00:00,2024-08
BW,2024-08-22 16:30:00+00:00,2024-08-23 15:30:00+00:00,1.2005,1.2644,4.82,93.94,timeout,0.2197,1,9941.12,2024-08-22 16:30:00+00:00,2024-08
ASTS,2024-08-22 18:30:00+00:00,2024-08-23 13:30:00+00:00,34.1371,36.8496,7.446,143.03,target,0.1666,1,9704.15,2024-08-22 18:30:00+00:00,2024-08
TEM,2024-08-22 18:30:00+00:00,2024-08-23 13:30:00+00:00,62.5413,67.5108,7.446,143.03,target,0.1608,1,9847.17,2024-08-22 18:30:00+00:00,2024-08
CLMT,2024-08-23 14:30:00+00:00,2024-08-26 13:30:00+00:00,19.98,19.5702,-2.551,-50.24,timeout,0.1223,0,9978.44,2024-08-23 14:30:00+00:00,2024-08
PAGS,2024-08-23 14:30:00+00:00,2024-08-26 13:30:00+00:00,11.5308,11.7854,1.708,33.65,timeout,0.1257,1,10050.85,2024-08-23 14:30:00+00:00,2024-08
HTZ,2024-08-23 14:30:00+00:00,2024-08-26 13:30:00+00:00,3.3242,3.3033,-1.126,-22.18,timeout,0.1238,0,10028.67,2024-08-23 14:30:00+00:00,2024-08
PTON,2024-08-23 14:30:00+00:00,2024-08-23 17:30:00+00:00,4.5673,4.9302,7.446,146.64,target,0.1444,1,10087.76,2024-08-23 14:30:00+00:00,2024-08
ASTS,2024-08-23 16:30:00+00:00,2024-08-23 17:30:00+00:00,33.8269,32.7957,-3.548,-70.55,stop,0.1923,0,10017.21,2024-08-23 16:30:00+00:00,2024-08
ASTS,2024-08-23 18:30:00+00:00,2024-08-26 13:30:00+00:00,32.7563,31.7577,-3.548,-71.09,stop,0.1923,0,9907.34,2024-08-23 18:30:00+00:00,2024-08
APLD,2024-08-23 18:30:00+00:00,2024-08-26 17:30:00+00:00,4.6024,4.8326,4.501,90.18,timeout,0.1645,1,9997.53,2024-08-23 18:30:00+00:00,2024-08
DNN,2024-08-26 14:30:00+00:00,2024-08-26 19:30:00+00:00,1.7459,1.6926,-3.548,-70.31,stop,0.1888,0,9927.21,2024-08-26 14:30:00+00:00,2024-08
AUR,2024-08-26 14:30:00+00:00,2024-08-27 13:30:00+00:00,4.3515,4.2188,-3.548,-70.31,stop,0.194,0,9856.9,2024-08-26 14:30:00+00:00,2024-08
LIND,2024-08-26 14:30:00+00:00,2024-08-27 13:30:00+00:00,10.4352,10.6447,1.507,29.87,timeout,0.1608,1,9886.77,2024-08-26 14:30:00+00:00,2024-08
ARQT,2024-08-26 14:30:00+00:00,2024-08-27 13:30:00+00:00,10.1351,10.5747,3.838,76.05,timeout,0.1468,1,9962.81,2024-08-26 14:30:00+00:00,2024-08
CLOV,2024-08-26 18:30:00+00:00,2024-08-27 16:30:00+00:00,3.252,3.1529,-3.548,-70.95,stop,0.1598,0,9891.86,2024-08-26 18:30:00+00:00,2024-08
ASTS,2024-08-27 13:30:00+00:00,2024-08-27 17:30:00+00:00,33.0165,32.01,-3.548,-70.45,stop,0.1334,0,9821.41,2024-08-27 13:30:00+00:00,2024-08
COMP,2024-08-27 14:30:00+00:00,2024-08-28 13:30:00+00:00,5.6058,5.4349,-3.548,-70.71,stop,0.1608,0,9609.29,2024-08-27 14:30:00+00:00,2024-08
QXO,2024-08-27 14:30:00+00:00,2024-08-28 13:30:00+00:00,14.7574,14.3075,-3.548,-70.71,stop,0.1645,0,9750.7,2024-08-27 14:30:00+00:00,2024-08
AUR,2024-08-27 14:30:00+00:00,2024-08-28 13:30:00+00:00,4.1987,4.0707,-3.549,-70.71,stop,0.1608,0,9679.99,2024-08-27 14:30:00+00:00,2024-08
PSNY,2024-08-27 17:30:00+00:00,2024-08-28 13:30:00+00:00,32.7164,31.719,-3.548,-70.2,stop,0.1512,0,9539.09,2024-08-27 17:30:00+00:00,2024-08
LUMN,2024-08-27 18:30:00+00:00,2024-08-28 17:30:00+00:00,5.0225,5.2474,3.977,78.12,timeout,0.1444,1,9346.41,2024-08-27 18:30:00+00:00,2024-08
HUT,2024-08-28 14:30:00+00:00,2024-08-28 14:30:00+00:00,10.3853,10.0687,-3.549,-67.7,stop,0.1919,0,9471.39,2024-08-28 14:30:00+00:00,2024-08
TEM,2024-08-28 14:30:00+00:00,2024-08-28 14:30:00+00:00,62.7615,60.8482,-3.548,-67.7,stop,0.1415,0,9403.69,2024-08-28 14:30:00+00:00,2024-08
APLD,2024-08-28 14:30:00+00:00,2024-08-28 14:30:00+00:00,4.4047,4.2704,-3.548,-67.7,stop,0.1334,0,9335.99,2024-08-28 14:30:00+00:00,2024-08
PSNY,2024-08-28 14:30:00+00:00,2024-08-28 15:30:00+00:00,29.5438,28.6431,-3.548,-67.7,stop,0.1608,0,9268.29,2024-08-28 14:30:00+00:00,2024-08
CLOV,2024-08-28 15:30:00+00:00,2024-08-29 14:30:00+00:00,3.0965,3.0021,-3.548,-66.26,stop,0.1923,0,9869.46,2024-08-28 15:30:00+00:00,2024-08
SMCI,2024-08-28 15:30:00+00:00,2024-08-28 18:30:00+00:00,40.2971,43.4991,7.446,139.03,target,0.2197,1,9485.44,2024-08-28 15:30:00+00:00,2024-08
HUT,2024-08-28 15:30:00+00:00,2024-08-29 14:30:00+00:00,10.1551,10.7296,5.158,96.31,timeout,0.2197,1,9935.72,2024-08-28 15:30:00+00:00,2024-08
PSNY,2024-08-28 16:30:00+00:00,2024-08-28 18:30:00+00:00,28.5683,27.6974,-3.548,-65.78,stop,0.2197,0,9419.67,2024-08-28 16:30:00+00:00,2024-08
UPST,2024-08-28 18:30:00+00:00,2024-08-29 13:30:00+00:00,41.5408,44.8416,7.446,139.19,target,0.1791,1,9558.85,2024-08-28 18:30:00+00:00,2024-08
EOSE,2024-08-28 19:30:00+00:00,2024-08-29 13:30:00+00:00,2.2111,2.3868,7.446,140.28,target,0.1567,1,9839.41,2024-08-28 19:30:00+00:00,2024-08
PSNY,2024-08-28 19:30:00+00:00,2024-08-29 13:30:00+00:00,27.986,30.2098,7.446,140.28,target,0.1919,1,9699.13,2024-08-28 19:30:00+00:00,2024-08
OPEN,2024-08-29 14:30:00+00:00,2024-08-29 14:30:00+00:00,2.1161,2.0515,-3.548,-69.83,stop,0.1468,0,9799.63,2024-08-29 14:30:00+00:00,2024-08
ASTS,2024-08-29 14:30:00+00:00,2024-08-29 16:30:00+00:00,29.6649,28.7606,-3.548,-69.83,stop,0.1512,0,9729.8,2024-08-29 14:30:00+00:00,2024-08
ERAS,2024-08-29 14:30:00+00:00,2024-08-30 13:30:00+00:00,2.8664,2.8486,-1.123,-22.1,timeout,0.1334,0,9784.58,2024-08-29 14:30:00+00:00,2024-08
EOSE,2024-08-29 15:30:00+00:00,2024-08-29 17:30:00+00:00,2.5763,2.781,7.446,145.94,target,0.1919,1,9875.73,2024-08-29 15:30:00+00:00,2024-08
PSNY,2024-08-29 15:30:00+00:00,2024-08-30 13:30:00+00:00,32.2661,34.83,7.446,145.94,target,0.1888,1,9930.52,2024-08-29 15:30:00+00:00,2024-08
OPEN,2024-08-29 15:30:00+00:00,2024-08-30 14:30:00+00:00,2.061,2.2248,7.446,145.94,target,0.1919,1,10076.45,2024-08-29 15:30:00+00:00,2024-08
APLD,2024-08-29 17:30:00+00:00,2024-08-29 18:30:00+00:00,3.972,3.8509,-3.548,-69.05,stop,0.1608,0,9806.68,2024-08-29 17:30:00+00:00,2024-08
ASTS,2024-08-29 18:30:00+00:00,2024-08-30 14:30:00+00:00,29.1446,31.4604,7.446,147.07,target,0.1468,1,10223.52,2024-08-29 18:30:00+00:00,2024-08
CIFR,2024-08-29 19:30:00+00:00,2024-08-30 15:30:00+00:00,3.6093,3.4993,-3.549,-69.6,stop,0.1567,0,10153.93,2024-08-29 19:30:00+00:00,2024-08
RCAT,2024-08-30 14:30:00+00:00,2024-09-03 13:30:00+00:00,3.0815,3.0885,-0.276,-5.47,timeout,0.1645,0,10158.16,2024-08-30 14:30:00+00:00,2024-08
EOSE,2024-08-30 14:30:00+00:00,2024-08-30 16:30:00+00:00,2.6363,2.5559,-3.549,-70.48,stop,0.1919,0,10083.45,2024-08-30 14:30:00+00:00,2024-08
APLD,2024-08-30 15:30:00+00:00,2024-08-30 19:30:00+00:00,3.4017,3.672,7.446,152.25,target,0.1919,1,10163.64,2024-08-30 15:30:00+00:00,2024-08
SMCI,2024-08-30 15:30:00+00:00,2024-09-03 13:30:00+00:00,42.7214,46.116,7.446,152.25,target,0.1608,1,10310.41,2024-08-30 15:30:00+00:00,2024-08
LUNR,2024-08-30 16:30:00+00:00,2024-08-30 18:30:00+00:00,5.2927,5.1314,-3.548,-72.06,stop,0.1334,0,10011.39,2024-08-30 16:30:00+00:00,2024-08
EOSE,2024-08-30 17:30:00+00:00,2024-09-03 13:30:00+00:00,2.5663,2.488,-3.548,-71.56,stop,0.1444,0,10238.85,2024-08-30 17:30:00+00:00,2024-08
LUNR,2024-08-30 19:30:00+00:00,2024-09-03 13:30:00+00:00,5.0885,4.9334,-3.548,-71.05,stop,0.1645,0,10167.8,2024-08-30 19:30:00+00:00,2024-08
CLOV,2024-09-03 13:30:00+00:00,2024-09-03 14:30:00+00:00,2.5913,2.5123,-3.549,-72.13,stop,0.1888,0,10095.67,2024-09-03 13:30:00+00:00,2024-09
APLD,2024-09-03 14:30:00+00:00,2024-09-03 14:30:00+00:00,3.4017,3.298,-3.549,-72.16,stop,0.2197,0,10023.51,2024-09-03 14:30:00+00:00,2024-09
IREN,2024-09-03 14:30:00+00:00,2024-09-03 15:30:00+00:00,7.1936,6.9743,-3.548,-72.16,stop,0.1512,0,9951.34,2024-09-03 14:30:00+00:00,2024-09
ALAB,2024-09-03 14:30:00+00:00,2024-09-03 17:30:00+00:00,40.4802,39.2462,-3.549,-72.16,stop,0.1512,0,9808.56,2024-09-03 14:30:00+00:00,2024-09
EOSE,2024-09-03 14:30:00+00:00,2024-09-04 13:30:00+00:00,2.4762,2.4007,-3.549,-72.16,stop,0.1444,0,9665.26,2024-09-03 14:30:00+00:00,2024-09
APLD,2024-09-03 15:30:00+00:00,2024-09-03 19:30:00+00:00,3.2566,3.1573,-3.548,-71.14,stop,0.1919,0,9737.42,2024-09-03 15:30:00+00:00,2024-09
CLOV,2024-09-03 15:30:00+00:00,2024-09-04 13:30:00+00:00,2.5063,2.7054,7.446,149.27,target,0.1919,1,9814.53,2024-09-03 15:30:00+00:00,2024-09
PSNY,2024-09-03 16:30:00+00:00,2024-09-03 16:30:00+00:00,42.6183,41.3191,-3.548,-70.62,stop,0.2197,0,9880.72,2024-09-03 16:30:00+00:00,2024-09
PSNY,2024-09-03 17:30:00+00:00,2024-09-04 13:30:00+00:00,41.2706,40.0125,-3.548,-70.12,stop,0.2197,0,9744.41,2024-09-03 17:30:00+00:00,2024-09
DYN,2024-09-03 18:30:00+00:00,2024-09-04 14:30:00+00:00,30.7854,33.2316,7.446,146.07,target,0.1919,1,9890.48,2024-09-03 18:30:00+00:00,2024-09
APLD,2024-09-12 17:30:00+00:00,2024-09-13 13:30:00+00:00,5.9242,6.3949,7.446,147.29,target,0.1656,1,10037.77,2024-09-12 17:30:00+00:00,2024-09
SMMT,2024-09-12 17:30:00+00:00,2024-09-13 13:30:00+00:00,27.4392,29.6195,7.446,147.29,target,0.1456,1,10185.06,2024-09-12 17:30:00+00:00,2024-09
WULF,2024-09-12 17:30:00+00:00,2024-09-13 13:30:00+00:00,4.4219,4.2871,-3.548,-70.19,stop,0.1289,0,10114.86,2024-09-12 17:30:00+00:00,2024-09
EOSE,2024-09-12 17:30:00+00:00,2024-09-13 16:30:00+00:00,2.5813,2.741,5.688,112.52,timeout,0.1919,1,10227.38,2024-09-12 17:30:00+00:00,2024-09
HUT,2024-09-12 17:30:00+00:00,2024-09-13 16:30:00+00:00,10.9054,11.2744,2.883,57.02,timeout,0.1297,1,10284.41,2024-09-12 17:30:00+00:00,2024-09
RLAY,2024-09-13 14:30:00+00:00,2024-09-13 19:30:00+00:00,7.6338,7.4011,-3.548,-71.79,stop,0.194,0,10140.84,2024-09-13 14:30:00+00:00,2024-09
HYMC,2024-09-13 14:30:00+00:00,2024-09-13 19:30:00+00:00,2.4812,2.6784,7.446,150.63,target,0.1618,1,10291.47,2024-09-13 14:30:00+00:00,2024-09
OPEN,2024-09-13 14:30:00+00:00,2024-09-13 16:30:00+00:00,2.3612,2.2892,-3.549,-71.79,stop,0.1512,0,10212.62,2024-09-13 14:30:00+00:00,2024-09
APLD,2024-09-13 17:30:00+00:00,2024-09-16 13:30:00+00:00,6.083,5.8976,-3.549,-72.48,stop,0.1666,0,10218.99,2024-09-13 17:30:00+00:00,2024-09
OPEN,2024-09-13 17:30:00+00:00,2024-09-16 13:30:00+00:00,2.2861,2.2164,-3.549,-72.48,stop,0.1608,0,10146.51,2024-09-13 17:30:00+00:00,2024-09
NVTS,2024-09-13 17:30:00+00:00,2024-09-16 15:30:00+00:00,2.5363,2.4589,-3.549,-72.48,stop,0.1614,0,9927.95,2024-09-13 17:30:00+00:00,2024-09
SMMT,2024-09-16 13:30:00+00:00,2024-09-16 13:30:00+00:00,32.5162,31.525,-3.548,-73.04,stop,0.1888,0,10073.47,2024-09-16 13:30:00+00:00,2024-09
TSAT,2024-09-16 13:30:00+00:00,2024-09-16 14:30:00+00:00,12.026,11.6594,-3.549,-73.04,stop,0.1608,0,10000.43,2024-09-16 13:30:00+00:00,2024-09
CORZ,2024-09-16 14:30:00+00:00,2024-09-17 13:30:00+00:00,11.1956,11.5524,2.687,54.14,timeout,0.1645,1,9782.8,2024-09-16 14:30:00+00:00,2024-09
HYMC,2024-09-16 14:30:00+00:00,2024-09-16 15:30:00+00:00,2.6413,2.5608,-3.549,-71.49,stop,0.1512,0,9856.46,2024-09-16 14:30:00+00:00,2024-09
OPEN,2024-09-16 14:30:00+00:00,2024-09-16 17:30:00+00:00,2.1461,2.3166,7.446,150.01,target,0.1512,1,9866.57,2024-09-16 14:30:00+00:00,2024-09
VSAT,2024-09-16 15:30:00+00:00,2024-09-17 14:30:00+00:00,12.9565,13.4233,3.103,62.06,timeout,0.1919,1,9921.23,2024-09-16 15:30:00+00:00,2024-09
TSAT,2024-09-16 16:30:00+00:00,2024-09-16 16:30:00+00:00,11.2356,10.8931,-3.548,-69.95,stop,0.1919,0,9786.51,2024-09-16 16:30:00+00:00,2024-09
TMC,2024-09-16 16:30:00+00:00,2024-09-16 16:30:00+00:00,1.0805,1.0476,-3.548,-69.95,stop,0.1645,0,9716.56,2024-09-16 16:30:00+00:00,2024-09
TMC,2024-09-16 17:30:00+00:00,2024-09-16 19:30:00+00:00,1.1006,1.067,-3.548,-68.96,stop,0.1919,0,9728.66,2024-09-16 17:30:00+00:00,2024-09
SMMT,2024-09-16 17:30:00+00:00,2024-09-16 17:30:00+00:00,30.6453,29.7111,-3.548,-68.96,stop,0.1888,0,9797.62,2024-09-16 17:30:00+00:00,2024-09
SMMT,2024-09-16 18:30:00+00:00,2024-09-17 13:30:00+00:00,29.594,28.6918,-3.548,-69.53,stop,0.161,0,9713.26,2024-09-16 18:30:00+00:00,2024-09
IEP,2024-09-16 18:30:00+00:00,2024-09-17 13:30:00+00:00,12.1961,13.1652,7.446,145.91,target,0.1512,1,9859.17,2024-09-16 18:30:00+00:00,2024-09
TSAT,2024-09-17 13:30:00+00:00,2024-09-17 15:30:00+00:00,10.5353,11.3724,7.446,144.88,target,0.1919,1,10066.11,2024-09-17 13:30:00+00:00,2024-09
