etf,direction,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,market_proba,win,equity_after,entry_dt,month
TSLL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 16:30:00+00:00,15.3977,16.6212,7.446,56.59,target,0.0188,1,9557.12,2024-11-06 17:30:00+00:00,2024-11
NVDL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,80.3702,83.4782,3.367,25.59,timeout,0.0188,1,9582.71,2024-11-06 17:30:00+00:00,2024-11
AAPU,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,34.7574,35.5922,1.902,14.45,timeout,0.0188,1,9597.17,2024-11-06 17:30:00+00:00,2024-11
AMZU,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,38.8286,40.2598,3.186,24.21,timeout,0.0188,1,9621.38,2024-11-06 17:30:00+00:00,2024-11
GGLL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,41.0705,43.0085,4.219,32.06,timeout,0.0188,1,9653.44,2024-11-06 17:30:00+00:00,2024-11
TSLL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 14:30:00+00:00,16.4732,17.7822,7.446,57.5,target,0.018,1,9710.95,2024-11-07 20:30:00+00:00,2024-11
GGLL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 15:30:00+00:00,43.6518,42.3211,-3.549,-27.4,stop,0.018,0,9683.54,2024-11-07 20:30:00+00:00,2024-11
NVDL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,84.072,83.1684,-1.575,-12.16,timeout,0.018,0,9729.23,2024-11-07 20:30:00+00:00,2024-11
AAPU,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,35.7979,35.6422,-0.935,-7.22,timeout,0.018,0,9722.01,2024-11-07 20:30:00+00:00,2024-11
AMZU,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,40.3401,39.5894,-2.361,-18.23,timeout,0.018,0,9703.77,2024-11-07 20:30:00+00:00,2024-11
TSLL,LONG,2024-11-08 15:30:00+00:00,2024-11-08 18:30:00+00:00,18.3292,19.7856,7.446,57.85,target,0.0621,1,9741.39,2024-11-08 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,43.1916,42.9885,-0.97,-7.53,timeout,0.0272,0,9706.38,2024-11-11 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,39.0695,38.9705,-0.753,-5.85,timeout,0.0272,0,9713.91,2024-11-11 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,80.3201,84.2259,4.363,33.87,timeout,0.0272,1,9710.09,2024-11-11 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-11 15:30:00+00:00,2024-11-11 17:30:00+00:00,21.8809,21.2139,-3.548,-27.55,stop,0.0272,0,9676.23,2024-11-11 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,34.4072,35.0075,1.245,9.66,timeout,0.0272,1,9719.76,2024-11-11 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-12 15:30:00+00:00,2024-11-12 16:30:00+00:00,21.1456,20.5009,-3.548,-27.47,stop,0.0199,0,9678.91,2024-11-12 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-15 15:30:00+00:00,2024-11-15 17:30:00+00:00,38.1691,37.0055,-3.549,-27.48,stop,0.0162,0,9651.43,2024-11-15 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-15 15:30:00+00:00,2024-11-15 18:30:00+00:00,77.1786,74.8258,-3.549,-27.48,stop,0.0162,0,9623.95,2024-11-15 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-15 15:30:00+00:00,2024-11-18 14:30:00+00:00,17.939,19.3644,7.446,57.66,target,0.0162,1,9681.61,2024-11-15 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,34.8474,36.1719,3.301,25.56,timeout,0.0162,1,9707.17,2024-11-15 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,39.6598,40.1999,0.862,6.67,timeout,0.0162,1,9713.84,2024-11-15 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,35.893,37.2314,3.229,25.09,timeout,0.0206,1,9801.19,2024-11-22 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,77.0885,74.7385,-3.549,-27.58,stop,0.0206,0,9686.26,2024-11-22 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,21.2998,22.9923,7.446,57.86,target,0.0206,1,9744.13,2024-11-22 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,36.2632,36.9815,1.481,11.51,timeout,0.0206,1,9755.64,2024-11-22 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,35.2376,36.3418,2.634,20.47,timeout,0.0206,1,9776.1,2024-11-22 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-25 15:30:00+00:00,2024-11-26 15:30:00+00:00,70.9555,70.6347,-0.952,-7.42,timeout,0.0578,0,9766.11,2024-11-25 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-25 15:30:00+00:00,2024-11-25 20:30:00+00:00,22.001,21.3303,-3.548,-27.66,stop,0.0578,0,9773.53,2024-11-25 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-26 15:30:00+00:00,2024-11-26 18:30:00+00:00,21.5508,20.8938,-3.548,-27.75,stop,0.0234,0,9738.36,2024-11-26 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,37.8239,37.8212,-0.507,-3.97,timeout,0.0234,0,9734.4,2024-11-26 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,38.36,38.066,-1.266,-9.9,timeout,0.0234,0,9724.49,2024-11-26 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,37.2786,37.5812,0.312,2.44,timeout,0.0234,1,9726.93,2024-11-26 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-27 15:30:00+00:00,2024-11-29 14:30:00+00:00,66.033,71.28,7.446,58.01,target,0.0162,1,9784.94,2024-11-27 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-27 15:30:00+00:00,2024-11-29 15:30:00+00:00,19.5548,20.6447,5.074,39.53,timeout,0.0162,1,9824.47,2024-11-27 15:30:00+00:00,2024-11
TSLL,LONG,2024-12-05 15:30:00+00:00,2024-12-05 15:30:00+00:00,24.9675,24.2063,-3.549,-27.89,stop,0.017,0,9796.58,2024-12-05 15:30:00+00:00,2024-12
NVDL,LONG,2024-12-05 15:30:00+00:00,2024-12-06 15:30:00+00:00,78.4192,76.0286,-3.548,-27.89,stop,0.017,0,9768.69,2024-12-05 15:30:00+00:00,2024-12
AAPU,LONG,2024-12-05 15:30:00+00:00,2024-12-06 15:30:00+00:00,40.5178,40.6797,-0.1,-0.79,timeout,0.017,0,9767.9,2024-12-05 15:30:00+00:00,2024-12
AMZU,LONG,2024-12-05 15:30:00+00:00,2024-12-06 15:30:00+00:00,43.3319,45.5272,4.566,35.89,timeout,0.017,1,9803.79,2024-12-05 15:30:00+00:00,2024-12
GGLL,LONG,2024-12-05 15:30:00+00:00,2024-12-06 15:30:00+00:00,39.95,40.1399,-0.025,-0.19,timeout,0.017,0,9803.6,2024-12-05 15:30:00+00:00,2024-12
AMZD,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 19:30:00+00:00,11.3457,11.3429,-0.524,-4.11,timeout,0.0013,0,9781.49,2024-12-27 18:30:00+00:00,2024-12
GGLS,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 18:30:00+00:00,11.9959,12.0039,-0.433,-3.4,timeout,0.0013,0,9785.6,2024-12-27 18:30:00+00:00,2024-12
AAPD,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 18:30:00+00:00,14.9985,15.1074,0.226,1.78,timeout,0.0013,1,9789.0,2024-12-27 18:30:00+00:00,2024-12
TSLS,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 18:30:00+00:00,752.366,767.1163,1.461,11.45,timeout,0.0013,1,9787.22,2024-12-27 18:30:00+00:00,2024-12
NVDS,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 16:30:00+00:00,74.8277,72.5466,-3.548,-27.83,stop,0.0013,0,9775.77,2024-12-27 18:30:00+00:00,2024-12
NVDS,SHORT,2024-12-31 19:30:00+00:00,2025-01-02 14:30:00+00:00,76.3882,74.0595,-3.548,-27.77,stop,0.0013,0,9753.72,2024-12-31 19:30:00+00:00,2024-12
TSLS,SHORT,2024-12-31 19:30:00+00:00,2025-01-02 17:30:00+00:00,801.1304,864.7882,7.446,58.27,target,0.0013,1,9811.99,2024-12-31 19:30:00+00:00,2024-12
AAPD,SHORT,2024-12-31 19:30:00+00:00,2025-01-02 19:30:00+00:00,15.3176,15.7061,2.037,15.94,timeout,0.0013,1,9827.92,2024-12-31 19:30:00+00:00,2024-12
AMZD,SHORT,2024-12-31 19:30:00+00:00,2025-01-02 19:30:00+00:00,11.4758,11.4643,-0.601,-4.7,timeout,0.0013,0,9823.22,2024-12-31 19:30:00+00:00,2024-12
GGLS,SHORT,2024-12-31 19:30:00+00:00,2025-01-02 19:30:00+00:00,12.1562,12.1939,-0.19,-1.48,timeout,0.0013,0,9821.74,2024-12-31 19:30:00+00:00,2024-12
TSLL,LONG,2025-01-22 15:30:00+00:00,2025-01-22 20:30:00+00:00,29.4597,28.5616,-3.549,-27.88,stop,0.018,0,9793.86,2025-01-22 15:30:00+00:00,2025-01
NVDL,LONG,2025-01-22 15:30:00+00:00,2025-01-23 14:30:00+00:00,77.2586,74.9034,-3.548,-27.88,stop,0.018,0,9765.97,2025-01-22 15:30:00+00:00,2025-01
AMZU,LONG,2025-01-22 15:30:00+00:00,2025-01-23 14:30:00+00:00,47.7939,46.3369,-3.548,-27.88,stop,0.018,0,9738.09,2025-01-22 15:30:00+00:00,2025-01
AAPU,LONG,2025-01-22 15:30:00+00:00,2025-01-23 15:30:00+00:00,29.2034,30.0751,2.485,19.52,timeout,0.018,1,9757.62,2025-01-22 15:30:00+00:00,2025-01
GGLL,LONG,2025-01-22 15:30:00+00:00,2025-01-23 15:30:00+00:00,50.2637,50.6047,0.178,1.4,timeout,0.018,1,9759.02,2025-01-22 15:30:00+00:00,2025-01
AMZU,LONG,2025-01-27 15:30:00+00:00,2025-01-28 15:30:00+00:00,46.4232,49.6152,6.376,49.78,timeout,0.017,1,9783.82,2025-01-27 15:30:00+00:00,2025-01
GGLL,LONG,2025-01-27 15:30:00+00:00,2025-01-27 19:30:00+00:00,48.1398,46.6722,-3.549,-27.7,stop,0.017,0,9675.91,2025-01-27 15:30:00+00:00,2025-01
AAPU,LONG,2025-01-27 15:30:00+00:00,2025-01-28 14:30:00+00:00,30.6253,33.0588,7.446,58.13,target,0.017,1,9734.04,2025-01-27 15:30:00+00:00,2025-01
NVDL,LONG,2025-01-27 15:30:00+00:00,2025-01-27 15:30:00+00:00,54.127,52.477,-3.549,-27.7,stop,0.017,0,9731.31,2025-01-27 15:30:00+00:00,2025-01
TSLL,LONG,2025-01-27 15:30:00+00:00,2025-01-27 16:30:00+00:00,26.5183,25.7098,-3.549,-27.7,stop,0.017,0,9703.61,2025-01-27 15:30:00+00:00,2025-01
NVDL,LONG,2025-01-28 15:30:00+00:00,2025-01-28 15:30:00+00:00,51.0355,49.4797,-3.548,-27.63,stop,0.0228,0,9756.18,2025-01-28 15:30:00+00:00,2025-01
AAPU,LONG,2025-01-28 15:30:00+00:00,2025-01-29 14:30:00+00:00,33.4467,32.4271,-3.548,-27.63,stop,0.0228,0,9728.55,2025-01-28 15:30:00+00:00,2025-01
TSLL,LONG,2025-01-28 15:30:00+00:00,2025-01-29 15:30:00+00:00,25.2926,24.8288,-2.334,-18.18,timeout,0.0228,0,9710.38,2025-01-28 15:30:00+00:00,2025-01
GGLL,LONG,2025-01-28 15:30:00+00:00,2025-01-29 15:30:00+00:00,47.6238,47.6716,-0.4,-3.11,timeout,0.0228,0,9707.26,2025-01-28 15:30:00+00:00,2025-01
AMZU,LONG,2025-02-20 15:30:00+00:00,2025-02-21 14:30:00+00:00,42.6513,41.3511,-3.548,-27.56,stop,0.017,0,9679.71,2025-02-20 15:30:00+00:00,2025-02
NVDL,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,64.3622,64.9125,0.355,2.76,timeout,0.017,1,9682.46,2025-02-20 15:30:00+00:00,2025-02
TSLL,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,19.7599,19.1575,-3.548,-27.56,stop,0.017,0,9654.91,2025-02-20 15:30:00+00:00,2025-02
AAPU,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,35.1478,35.7921,1.333,10.35,timeout,0.017,1,9665.26,2025-02-20 15:30:00+00:00,2025-02
GGLL,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,41.7809,40.6797,-3.136,-24.35,timeout,0.017,0,9640.91,2025-02-20 15:30:00+00:00,2025-02
AMZD,SHORT,2025-05-23 18:30:00+00:00,2025-05-27 18:30:00+00:00,11.941,11.7242,-2.315,-17.86,timeout,0.0021,0,9545.92,2025-05-23 18:30:00+00:00,2025-05
GGLS,SHORT,2025-05-23 18:30:00+00:00,2025-05-27 18:30:00+00:00,13.0465,12.8236,-2.209,-17.04,timeout,0.0021,0,9528.88,2025-05-23 18:30:00+00:00,2025-05
AAPD,SHORT,2025-05-23 18:30:00+00:00,2025-05-27 18:30:00+00:00,18.4342,17.991,-2.904,-22.4,timeout,0.0021,0,9563.77,2025-05-23 18:30:00+00:00,2025-05
TSLS,SHORT,2025-05-23 18:30:00+00:00,2025-05-27 13:30:00+00:00,764.8822,741.5648,-3.549,-27.37,stop,0.0021,0,9586.17,2025-05-23 18:30:00+00:00,2025-05
NVDS,SHORT,2025-05-23 18:30:00+00:00,2025-05-27 13:30:00+00:00,57.0885,55.3482,-3.549,-27.37,stop,0.0021,0,9613.54,2025-05-23 18:30:00+00:00,2025-05
TSLS,SHORT,2025-06-20 19:30:00+00:00,2025-06-23 13:30:00+00:00,786.403,762.4295,-3.548,-27.05,stop,0.0021,0,9501.83,2025-06-20 19:30:00+00:00,2025-06
NVDS,SHORT,2025-06-20 19:30:00+00:00,2025-06-23 19:30:00+00:00,50.035,49.8651,-0.84,-6.4,timeout,0.0021,0,9495.43,2025-06-20 19:30:00+00:00,2025-06
AAPD,SHORT,2025-06-20 19:30:00+00:00,2025-06-23 19:30:00+00:00,18.1091,17.9458,-1.402,-10.69,timeout,0.0021,0,9484.74,2025-06-20 19:30:00+00:00,2025-06
AMZD,SHORT,2025-06-20 19:30:00+00:00,2025-06-23 19:30:00+00:00,11.568,11.5642,-0.533,-4.06,timeout,0.0021,0,9480.68,2025-06-20 19:30:00+00:00,2025-06
GGLS,SHORT,2025-06-20 19:30:00+00:00,2025-06-23 19:30:00+00:00,13.1966,13.3783,0.877,6.69,timeout,0.0021,1,9487.37,2025-06-20 19:30:00+00:00,2025-06
TSLL,LONG,2025-08-13 14:30:00+00:00,2025-08-13 14:30:00+00:00,13.2983,12.8929,-3.548,-26.93,stop,0.0228,0,9460.43,2025-08-13 14:30:00+00:00,2025-08
GGLL,LONG,2025-08-13 14:30:00+00:00,2025-08-13 18:30:00+00:00,45.4027,44.0186,-3.548,-26.93,stop,0.0228,0,9433.5,2025-08-13 14:30:00+00:00,2025-08
NVDL,LONG,2025-08-13 14:30:00+00:00,2025-08-14 14:30:00+00:00,90.9855,90.8296,-0.671,-5.1,timeout,0.0228,0,9428.41,2025-08-13 14:30:00+00:00,2025-08
AAPU,LONG,2025-08-13 14:30:00+00:00,2025-08-14 14:30:00+00:00,27.5938,27.4962,-0.854,-6.48,timeout,0.0228,0,9421.93,2025-08-13 14:30:00+00:00,2025-08
AMZU,LONG,2025-08-13 14:30:00+00:00,2025-08-14 14:30:00+00:00,36.8684,38.7706,4.659,35.36,timeout,0.0228,1,9457.29,2025-08-13 14:30:00+00:00,2025-08
TSLL,LONG,2025-08-14 14:30:00+00:00,2025-08-14 14:30:00+00:00,12.7013,12.3141,-3.548,-26.78,stop,0.0239,0,9430.51,2025-08-14 14:30:00+00:00,2025-08
GGLL,LONG,2025-08-14 14:30:00+00:00,2025-08-15 14:30:00+00:00,45.0225,46.017,1.709,12.9,timeout,0.0239,1,9443.41,2025-08-14 14:30:00+00:00,2025-08
GGLS,SHORT,2025-08-20 18:30:00+00:00,2025-08-21 18:30:00+00:00,10.9755,10.9345,-0.873,-6.6,timeout,0.0021,0,9401.06,2025-08-20 18:30:00+00:00,2025-08
AMZD,SHORT,2025-08-20 18:30:00+00:00,2025-08-21 18:30:00+00:00,10.7064,10.7696,0.091,0.69,timeout,0.0021,1,9407.66,2025-08-20 18:30:00+00:00,2025-08
AAPD,SHORT,2025-08-20 18:30:00+00:00,2025-08-21 18:30:00+00:00,15.918,15.984,-0.085,-0.64,timeout,0.0021,0,9406.97,2025-08-20 18:30:00+00:00,2025-08
TSLS,SHORT,2025-08-20 18:30:00+00:00,2025-08-21 18:30:00+00:00,764.392,759.1203,-1.19,-8.99,timeout,0.0021,0,9407.61,2025-08-20 18:30:00+00:00,2025-08
NVDS,SHORT,2025-08-20 18:30:00+00:00,2025-08-21 13:30:00+00:00,37.6094,36.4629,-3.548,-26.81,stop,0.0021,0,9416.6,2025-08-20 18:30:00+00:00,2025-08
NVDS,SHORT,2025-08-21 16:30:00+00:00,2025-08-22 14:30:00+00:00,37.1586,36.0258,-3.548,-26.73,stop,0.0021,0,9374.33,2025-08-21 16:30:00+00:00,2025-08
AAPD,SHORT,2025-09-02 17:30:00+00:00,2025-09-03 13:30:00+00:00,15.7779,15.2969,-3.548,-26.61,stop,0.0014,0,9347.72,2025-09-02 17:30:00+00:00,2025-09
GGLS,SHORT,2025-09-02 17:30:00+00:00,2025-09-03 13:30:00+00:00,10.4752,10.1559,-3.549,-26.61,stop,0.0014,0,9321.11,2025-09-02 17:30:00+00:00,2025-09
TSLS,SHORT,2025-09-02 17:30:00+00:00,2025-09-03 14:30:00+00:00,739.3695,716.8298,-3.549,-26.61,stop,0.0014,0,9294.49,2025-09-02 17:30:00+00:00,2025-09
NVDS,SHORT,2025-09-02 17:30:00+00:00,2025-09-03 17:30:00+00:00,38.7602,38.7106,-0.628,-4.71,timeout,0.0014,0,9289.79,2025-09-02 17:30:00+00:00,2025-09
AMZD,SHORT,2025-09-02 17:30:00+00:00,2025-09-03 17:30:00+00:00,10.6303,10.6458,-0.355,-2.66,timeout,0.0014,0,9287.13,2025-09-02 17:30:00+00:00,2025-09
NVDL,LONG,2025-09-05 14:30:00+00:00,2025-09-08 14:30:00+00:00,74.3872,78.7506,5.366,39.87,timeout,0.017,1,9326.99,2025-09-05 14:30:00+00:00,2025-09
TSLL,LONG,2025-09-05 14:30:00+00:00,2025-09-08 14:30:00+00:00,13.2959,13.3898,0.206,1.53,timeout,0.017,1,9328.52,2025-09-05 14:30:00+00:00,2025-09
AAPU,LONG,2025-09-05 14:30:00+00:00,2025-09-08 14:30:00+00:00,29.0945,28.9255,-1.081,-8.03,timeout,0.017,0,9320.49,2025-09-05 14:30:00+00:00,2025-09
AMZU,LONG,2025-09-05 14:30:00+00:00,2025-09-08 14:30:00+00:00,40.1718,41.2993,2.307,17.14,timeout,0.017,1,9337.63,2025-09-05 14:30:00+00:00,2025-09
GGLL,LONG,2025-09-05 14:30:00+00:00,2025-09-08 14:30:00+00:00,58.6093,59.98,1.839,13.66,timeout,0.017,1,9351.29,2025-09-05 14:30:00+00:00,2025-09
GGLL,LONG,2025-09-11 14:30:00+00:00,2025-09-12 14:30:00+00:00,61.2906,62.1689,0.933,6.98,timeout,0.017,1,9432.64,2025-09-11 14:30:00+00:00,2025-09
AMZU,LONG,2025-09-11 14:30:00+00:00,2025-09-12 14:30:00+00:00,38.5793,38.3408,-1.118,-8.36,timeout,0.017,0,9425.66,2025-09-11 14:30:00+00:00,2025-09
AAPU,LONG,2025-09-11 14:30:00+00:00,2025-09-12 14:30:00+00:00,26.5733,27.7311,3.857,28.86,timeout,0.017,1,9434.03,2025-09-11 14:30:00+00:00,2025-09
NVDL,LONG,2025-09-11 14:30:00+00:00,2025-09-12 14:30:00+00:00,85.5728,85.7921,-0.244,-1.82,timeout,0.017,0,9405.17,2025-09-11 14:30:00+00:00,2025-09
