etf,direction,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,market_proba,win,equity_after,entry_dt,month
GGLS,SHORT,2024-07-31 18:30:00+00:00,2024-08-01 18:30:00+00:00,13.7569,13.882,0.409,3.22,timeout,0.0049,1,9880.21,2024-07-31 18:30:00+00:00,2024-07
AAPD,SHORT,2024-07-31 18:30:00+00:00,2024-08-01 18:30:00+00:00,17.2869,17.6462,1.578,12.43,timeout,0.0049,1,9876.98,2024-07-31 18:30:00+00:00,2024-07
NVDS,SHORT,2024-07-31 19:30:00+00:00,2024-08-01 13:30:00+00:00,125.1626,121.347,-3.548,-27.88,stop,0.0168,0,9792.19,2024-07-31 19:30:00+00:00,2024-07
NVDS,SHORT,2024-08-01 14:30:00+00:00,2024-08-01 16:30:00+00:00,124.022,133.8768,7.446,58.33,target,0.0285,1,9864.55,2024-08-01 14:30:00+00:00,2024-08
AMZD,SHORT,2024-08-01 15:30:00+00:00,2024-08-02 13:30:00+00:00,14.067,15.1848,7.446,58.41,target,0.0174,1,9938.62,2024-08-01 15:30:00+00:00,2024-08
TSLS,SHORT,2024-08-01 15:30:00+00:00,2024-08-02 15:30:00+00:00,1758.7688,1876.0315,6.167,48.38,timeout,0.0174,1,10017.38,2024-08-01 15:30:00+00:00,2024-08
NVDS,SHORT,2024-08-01 17:30:00+00:00,2024-08-02 13:30:00+00:00,135.7879,146.5776,7.446,58.76,target,0.0066,1,9997.38,2024-08-01 17:30:00+00:00,2024-08
GGLS,SHORT,2024-08-01 19:30:00+00:00,2024-08-02 19:30:00+00:00,13.8769,14.1379,1.381,10.91,timeout,0.0073,1,9943.57,2024-08-01 19:30:00+00:00,2024-08
AAPD,SHORT,2024-08-01 19:30:00+00:00,2024-08-02 16:30:00+00:00,17.6478,17.1098,-3.548,-28.05,stop,0.0073,0,9932.65,2024-08-01 19:30:00+00:00,2024-08
NVDS,SHORT,2024-08-02 14:30:00+00:00,2024-08-02 14:30:00+00:00,145.3627,140.9313,-3.549,-28.38,stop,0.0586,0,9969.0,2024-08-02 14:30:00+00:00,2024-08
AMZD,SHORT,2024-08-02 14:30:00+00:00,2024-08-02 15:30:00+00:00,15.9181,15.4328,-3.548,-28.38,stop,0.0586,0,9989.0,2024-08-02 14:30:00+00:00,2024-08
NVDS,SHORT,2024-08-02 15:30:00+00:00,2024-08-02 15:30:00+00:00,141.3463,137.0374,-3.548,-28.3,stop,0.0268,0,9960.7,2024-08-02 15:30:00+00:00,2024-08
AMZD,SHORT,2024-08-02 16:30:00+00:00,2024-08-05 13:30:00+00:00,15.5178,16.7508,7.446,59.33,target,0.0228,1,10121.57,2024-08-02 16:30:00+00:00,2024-08
TSLS,SHORT,2024-08-02 16:30:00+00:00,2024-08-05 13:30:00+00:00,1882.931,2032.5487,7.446,59.33,target,0.0228,1,10062.24,2024-08-02 16:30:00+00:00,2024-08
NVDS,SHORT,2024-08-02 16:30:00+00:00,2024-08-05 13:30:00+00:00,139.2639,150.3298,7.446,59.33,target,0.0228,1,10002.9,2024-08-02 16:30:00+00:00,2024-08
AAPD,SHORT,2024-08-02 17:30:00+00:00,2024-08-05 13:30:00+00:00,17.1385,18.5003,7.446,59.17,target,0.0084,1,10180.74,2024-08-02 17:30:00+00:00,2024-08
GGLS,SHORT,2024-08-05 13:30:00+00:00,2024-08-05 13:30:00+00:00,15.1076,14.647,-3.548,-28.23,stop,0.0168,0,10152.51,2024-08-05 13:30:00+00:00,2024-08
NVDS,SHORT,2024-08-05 14:30:00+00:00,2024-08-05 14:30:00+00:00,155.1776,150.447,-3.548,-28.82,stop,0.0777,0,10123.69,2024-08-05 14:30:00+00:00,2024-08
TSLS,SHORT,2024-08-05 14:30:00+00:00,2024-08-05 14:30:00+00:00,2005.0021,1943.8796,-3.549,-28.82,stop,0.0777,0,10094.87,2024-08-05 14:30:00+00:00,2024-08
AAPD,SHORT,2024-08-05 14:30:00+00:00,2024-08-06 14:30:00+00:00,18.4434,18.6107,0.407,3.31,timeout,0.0777,1,10040.94,2024-08-05 14:30:00+00:00,2024-08
AMZD,SHORT,2024-08-05 14:30:00+00:00,2024-08-06 14:30:00+00:00,16.2391,15.962,-2.206,-17.92,timeout,0.0777,0,10023.02,2024-08-05 14:30:00+00:00,2024-08
GGLS,SHORT,2024-08-05 14:30:00+00:00,2024-08-06 14:30:00+00:00,14.6323,14.7728,0.46,3.74,timeout,0.0777,1,10026.76,2024-08-05 14:30:00+00:00,2024-08
NVDS,SHORT,2024-08-05 15:30:00+00:00,2024-08-05 15:30:00+00:00,151.8612,147.2317,-3.548,-28.66,stop,0.0711,0,10066.21,2024-08-05 15:30:00+00:00,2024-08
TSLS,SHORT,2024-08-05 15:30:00+00:00,2024-08-06 15:30:00+00:00,1951.9755,1959.9096,-0.094,-0.76,timeout,0.0711,0,9997.51,2024-08-05 15:30:00+00:00,2024-08
NVDS,SHORT,2024-08-05 16:30:00+00:00,2024-08-06 13:30:00+00:00,147.5237,143.0265,-3.548,-28.58,stop,0.0584,0,10037.63,2024-08-05 16:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 14:30:00+00:00,2024-08-06 14:30:00+00:00,145.3359,140.9054,-3.549,-28.49,stop,0.0895,0,9998.26,2024-08-06 14:30:00+00:00,2024-08
GGLS,SHORT,2024-08-06 15:30:00+00:00,2024-08-07 15:30:00+00:00,14.7624,14.6127,-1.514,-12.11,timeout,0.0621,0,9885.02,2024-08-06 15:30:00+00:00,2024-08
AMZD,SHORT,2024-08-06 15:30:00+00:00,2024-08-07 15:30:00+00:00,15.8969,15.6722,-1.914,-15.31,timeout,0.0621,0,9897.13,2024-08-06 15:30:00+00:00,2024-08
AAPD,SHORT,2024-08-06 15:30:00+00:00,2024-08-07 13:30:00+00:00,18.6393,18.0711,-3.548,-28.38,stop,0.0621,0,9912.44,2024-08-06 15:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 15:30:00+00:00,2024-08-06 15:30:00+00:00,144.2614,139.8636,-3.548,-28.38,stop,0.0621,0,9969.12,2024-08-06 15:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 16:30:00+00:00,2024-08-06 17:30:00+00:00,140.6803,136.3917,-3.549,-28.3,stop,0.0199,0,9940.82,2024-08-06 16:30:00+00:00,2024-08
TSLS,SHORT,2024-08-06 16:30:00+00:00,2024-08-07 16:30:00+00:00,1961.9805,2003.9974,1.642,13.09,timeout,0.0199,1,9898.11,2024-08-06 16:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 18:30:00+00:00,2024-08-07 16:30:00+00:00,137.3486,148.2624,7.446,59.22,target,0.0084,1,9957.33,2024-08-06 18:30:00+00:00,2024-08
NVDS,SHORT,2024-08-09 18:30:00+00:00,2024-08-12 13:30:00+00:00,140.4102,136.1298,-3.549,-28.27,stop,0.0048,0,9929.06,2024-08-09 18:30:00+00:00,2024-08
TSLS,SHORT,2024-08-09 18:30:00+00:00,2024-08-12 18:30:00+00:00,1965.4822,1981.9786,0.339,2.7,timeout,0.0048,1,9931.76,2024-08-09 18:30:00+00:00,2024-08
AAPD,SHORT,2024-08-09 18:30:00+00:00,2024-08-12 18:30:00+00:00,17.8789,17.6819,-1.602,-12.76,timeout,0.0048,0,9919.0,2024-08-09 18:30:00+00:00,2024-08
AMZD,SHORT,2024-08-09 18:30:00+00:00,2024-08-12 18:30:00+00:00,15.5478,15.5222,-0.664,-5.29,timeout,0.0048,0,9913.71,2024-08-09 18:30:00+00:00,2024-08
GGLS,SHORT,2024-08-09 18:30:00+00:00,2024-08-12 19:30:00+00:00,14.5673,14.5027,-0.943,-7.51,timeout,0.0048,0,9906.2,2024-08-09 18:30:00+00:00,2024-08
NVDS,SHORT,2024-08-12 17:30:00+00:00,2024-08-13 13:30:00+00:00,131.0455,127.0506,-3.548,-28.19,stop,0.0035,0,9878.01,2024-08-12 17:30:00+00:00,2024-08
TSLS,SHORT,2024-08-12 19:30:00+00:00,2024-08-13 13:30:00+00:00,1983.0011,1922.5493,-3.548,-28.14,stop,0.0021,0,9849.87,2024-08-12 19:30:00+00:00,2024-08
AAPD,SHORT,2024-08-12 19:30:00+00:00,2024-08-13 19:30:00+00:00,17.7089,17.3563,-2.491,-19.75,timeout,0.0021,0,9830.11,2024-08-12 19:30:00+00:00,2024-08
AMZD,SHORT,2024-08-12 19:30:00+00:00,2024-08-13 19:30:00+00:00,15.5678,15.241,-2.599,-20.61,timeout,0.0021,0,9809.5,2024-08-12 19:30:00+00:00,2024-08
GGLL,LONG,2024-09-13 14:30:00+00:00,2024-09-16 14:30:00+00:00,34.046,34.2429,0.078,0.61,timeout,0.0193,1,9698.72,2024-09-13 14:30:00+00:00,2024-09
AAPU,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,35.1376,34.0664,-3.549,-27.85,stop,0.0193,0,9725.96,2024-09-13 14:30:00+00:00,2024-09
AMZU,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,33.3016,32.2864,-3.548,-27.85,stop,0.0193,0,9698.11,2024-09-13 14:30:00+00:00,2024-09
TSLL,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,10.6952,10.3692,-3.548,-27.85,stop,0.0193,0,9753.8,2024-09-13 14:30:00+00:00,2024-09
NVDL,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,55.9584,54.2525,-3.549,-27.85,stop,0.0193,0,9781.65,2024-09-13 14:30:00+00:00,2024-09
NVDL,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,54.7274,54.7127,-0.527,-4.09,timeout,0.0228,0,9694.64,2024-09-16 14:30:00+00:00,2024-09
TSLL,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,10.6503,11.0695,3.435,26.65,timeout,0.0228,1,9721.29,2024-09-16 14:30:00+00:00,2024-09
AAPU,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,33.3567,33.1907,-0.998,-7.74,timeout,0.0228,0,9713.55,2024-09-16 14:30:00+00:00,2024-09
AMZU,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,32.2261,33.4932,3.432,26.63,timeout,0.0228,1,9740.18,2024-09-16 14:30:00+00:00,2024-09
GGLL,LONG,2024-09-17 14:30:00+00:00,2024-09-18 14:30:00+00:00,34.8974,34.6926,-1.087,-8.43,timeout,0.018,0,9731.75,2024-09-17 14:30:00+00:00,2024-09
NVDL,LONG,2024-09-18 18:30:00+00:00,2024-09-18 18:30:00+00:00,54.3672,52.7098,-3.549,-27.63,stop,0.0205,0,9704.12,2024-09-18 18:30:00+00:00,2024-09
TSLL,LONG,2024-09-18 18:30:00+00:00,2024-09-18 18:30:00+00:00,11.1956,10.8543,-3.548,-27.63,stop,0.0205,0,9676.49,2024-09-18 18:30:00+00:00,2024-09
AAPU,LONG,2024-09-18 18:30:00+00:00,2024-09-19 18:30:00+00:00,34.8173,37.2614,6.52,50.76,timeout,0.0205,1,9727.25,2024-09-18 18:30:00+00:00,2024-09
AMZU,LONG,2024-09-18 18:30:00+00:00,2024-09-19 18:30:00+00:00,33.4517,33.963,1.028,8.01,timeout,0.0205,1,9735.26,2024-09-18 18:30:00+00:00,2024-09
GGLL,LONG,2024-09-18 18:30:00+00:00,2024-09-19 18:30:00+00:00,34.9667,36.2019,3.033,23.61,timeout,0.0205,1,9758.87,2024-09-18 18:30:00+00:00,2024-09
NVDL,LONG,2024-09-19 14:30:00+00:00,2024-09-20 13:30:00+00:00,56.5683,54.8438,-3.549,-27.47,stop,0.0205,0,9731.4,2024-09-19 14:30:00+00:00,2024-09
TSLL,LONG,2024-09-19 14:30:00+00:00,2024-09-20 14:30:00+00:00,11.7658,11.4071,-3.548,-27.47,stop,0.0205,0,9703.93,2024-09-19 14:30:00+00:00,2024-09
GGLS,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,14.1171,14.0923,-0.675,-5.24,timeout,0.0021,0,9621.39,2024-10-03 18:30:00+00:00,2024-10
AMZD,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,14.1047,13.8731,-2.143,-16.63,timeout,0.0021,0,9626.63,2024-10-03 18:30:00+00:00,2024-10
NVDS,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,103.6118,101.2312,-2.798,-21.72,timeout,0.0021,0,9654.66,2024-10-03 18:30:00+00:00,2024-10
TSLS,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 13:30:00+00:00,1574.797,1526.7893,-3.548,-27.55,stop,0.0021,0,9676.38,2024-10-03 18:30:00+00:00,2024-10
AAPD,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,17.1174,16.9515,-1.469,-11.4,timeout,0.0021,0,9643.26,2024-10-03 18:30:00+00:00,2024-10
NVDL,LONG,2024-10-16 14:30:00+00:00,2024-10-17 13:30:00+00:00,70.3532,75.9434,7.446,57.31,target,0.017,1,9678.7,2024-10-16 14:30:00+00:00,2024-10
TSLL,LONG,2024-10-16 14:30:00+00:00,2024-10-17 13:30:00+00:00,9.6908,9.3954,-3.549,-27.31,stop,0.017,0,9651.39,2024-10-16 14:30:00+00:00,2024-10
AAPU,LONG,2024-10-16 14:30:00+00:00,2024-10-17 14:30:00+00:00,37.0485,37.5112,0.749,5.76,timeout,0.017,1,9657.15,2024-10-16 14:30:00+00:00,2024-10
AMZU,LONG,2024-10-16 14:30:00+00:00,2024-10-17 14:30:00+00:00,32.6963,32.4937,-1.12,-8.62,timeout,0.017,0,9648.53,2024-10-16 14:30:00+00:00,2024-10
GGLL,LONG,2024-10-16 14:30:00+00:00,2024-10-17 14:30:00+00:00,36.9985,36.2613,-2.493,-19.19,timeout,0.017,0,9629.35,2024-10-16 14:30:00+00:00,2024-10
TSLS,SHORT,2024-10-24 17:30:00+00:00,2024-10-24 19:30:00+00:00,1393.4864,1351.006,-3.548,-27.34,stop,0.0014,0,9602.01,2024-10-24 17:30:00+00:00,2024-10
NVDS,SHORT,2024-10-24 17:30:00+00:00,2024-10-25 13:30:00+00:00,84.4382,81.8641,-3.548,-27.34,stop,0.0014,0,9574.68,2024-10-24 17:30:00+00:00,2024-10
AAPD,SHORT,2024-10-24 17:30:00+00:00,2024-10-25 17:30:00+00:00,16.6684,16.5517,-1.2,-9.25,timeout,0.0014,0,9565.43,2024-10-24 17:30:00+00:00,2024-10
GGLS,SHORT,2024-10-24 17:30:00+00:00,2024-10-25 19:30:00+00:00,14.4175,14.2129,-1.919,-14.78,timeout,0.0014,0,9550.65,2024-10-24 17:30:00+00:00,2024-10
AMZU,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,38.8286,40.2598,3.186,24.34,timeout,0.0188,1,9672.14,2024-11-06 17:30:00+00:00,2024-11
GGLL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,41.0705,43.0085,4.219,32.23,timeout,0.0188,1,9704.37,2024-11-06 17:30:00+00:00,2024-11
AAPU,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,34.7574,35.5922,1.902,14.53,timeout,0.0188,1,9647.79,2024-11-06 17:30:00+00:00,2024-11
NVDL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,80.3702,83.4782,3.367,25.73,timeout,0.0188,1,9633.26,2024-11-06 17:30:00+00:00,2024-11
TSLL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 16:30:00+00:00,15.3977,16.6212,7.446,56.89,target,0.0188,1,9607.54,2024-11-06 17:30:00+00:00,2024-11
TSLL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 14:30:00+00:00,16.4732,17.7822,7.446,57.81,target,0.018,1,9762.18,2024-11-07 20:30:00+00:00,2024-11
GGLL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 15:30:00+00:00,43.6518,42.3211,-3.549,-27.55,stop,0.018,0,9734.63,2024-11-07 20:30:00+00:00,2024-11
NVDL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,84.072,83.1684,-1.575,-12.23,timeout,0.018,0,9780.55,2024-11-07 20:30:00+00:00,2024-11
AAPU,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,35.7979,35.6422,-0.935,-7.26,timeout,0.018,0,9773.29,2024-11-07 20:30:00+00:00,2024-11
AMZU,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,40.3401,39.5894,-2.361,-18.33,timeout,0.018,0,9754.96,2024-11-07 20:30:00+00:00,2024-11
TSLL,LONG,2024-11-08 15:30:00+00:00,2024-11-08 18:30:00+00:00,18.3292,19.7856,7.446,58.15,target,0.0621,1,9792.78,2024-11-08 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-11 15:30:00+00:00,2024-11-11 17:30:00+00:00,21.8809,21.2139,-3.548,-27.69,stop,0.0272,0,9727.27,2024-11-11 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,80.3201,84.2259,4.363,34.05,timeout,0.0272,1,9761.32,2024-11-11 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,34.4072,35.0075,1.245,9.71,timeout,0.0272,1,9771.03,2024-11-11 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,39.0695,38.9705,-0.753,-5.88,timeout,0.0272,0,9765.15,2024-11-11 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,43.1916,42.9885,-0.97,-7.57,timeout,0.0272,0,9757.58,2024-11-11 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-12 15:30:00+00:00,2024-11-12 16:30:00+00:00,21.1456,20.5009,-3.548,-27.61,stop,0.0199,0,9729.97,2024-11-12 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-13 15:30:00+00:00,2024-11-14 15:30:00+00:00,40.5864,41.0695,0.69,5.37,timeout,0.017,1,9708.79,2024-11-13 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-13 15:30:00+00:00,2024-11-14 15:30:00+00:00,34.5072,35.4123,2.123,16.52,timeout,0.017,1,9703.42,2024-11-13 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-13 15:30:00+00:00,2024-11-13 15:30:00+00:00,20.0,19.3903,-3.549,-27.62,stop,0.017,0,9702.35,2024-11-13 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-13 15:30:00+00:00,2024-11-14 14:30:00+00:00,42.8414,41.5354,-3.549,-27.62,stop,0.017,0,9674.72,2024-11-13 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-13 15:30:00+00:00,2024-11-14 15:30:00+00:00,82.7113,84.4178,1.563,12.17,timeout,0.017,1,9686.89,2024-11-13 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-15 15:30:00+00:00,2024-11-15 17:30:00+00:00,38.1691,37.0055,-3.549,-27.56,stop,0.0162,0,9681.23,2024-11-15 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-15 15:30:00+00:00,2024-11-15 18:30:00+00:00,77.1786,74.8258,-3.549,-27.56,stop,0.0162,0,9653.67,2024-11-15 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-15 15:30:00+00:00,2024-11-18 14:30:00+00:00,17.939,19.3644,7.446,57.83,target,0.0162,1,9711.5,2024-11-15 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,34.8474,36.1719,3.301,25.64,timeout,0.0162,1,9737.14,2024-11-15 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,39.6598,40.1999,0.862,6.69,timeout,0.0162,1,9743.83,2024-11-15 15:30:00+00:00,2024-11
AMZD,SHORT,2024-11-20 18:30:00+00:00,2024-11-21 18:30:00+00:00,12.7164,12.9415,1.271,9.91,timeout,0.0021,1,9707.69,2024-11-20 18:30:00+00:00,2024-11
NVDS,SHORT,2024-11-20 18:30:00+00:00,2024-11-21 14:30:00+00:00,78.8191,76.4163,-3.548,-27.66,stop,0.0021,0,9716.17,2024-11-20 18:30:00+00:00,2024-11
TSLS,SHORT,2024-11-20 18:30:00+00:00,2024-11-21 18:30:00+00:00,993.3964,991.1442,-0.727,-5.66,timeout,0.0021,0,9710.5,2024-11-20 18:30:00+00:00,2024-11
AAPD,SHORT,2024-11-20 18:30:00+00:00,2024-11-21 18:30:00+00:00,16.9585,16.7666,-1.631,-12.72,timeout,0.0021,0,9697.79,2024-11-20 18:30:00+00:00,2024-11
GGLS,SHORT,2024-11-20 18:30:00+00:00,2024-11-21 18:30:00+00:00,13.4273,14.1119,4.599,35.85,timeout,0.0021,1,9743.54,2024-11-20 18:30:00+00:00,2024-11
GGLL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,35.893,37.2314,3.229,25.17,timeout,0.0206,1,9831.16,2024-11-22 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,35.2376,36.3418,2.634,20.53,timeout,0.0206,1,9805.99,2024-11-22 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,77.0885,74.7385,-3.549,-27.66,stop,0.0206,0,9715.88,2024-11-22 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,21.2998,22.9923,7.446,58.04,target,0.0206,1,9773.92,2024-11-22 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,36.2632,36.9815,1.481,11.54,timeout,0.0206,1,9785.46,2024-11-22 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-25 15:30:00+00:00,2024-11-25 20:30:00+00:00,22.001,21.3303,-3.548,-27.75,stop,0.0578,0,9803.41,2024-11-25 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-25 15:30:00+00:00,2024-11-26 15:30:00+00:00,70.9555,70.6347,-0.952,-7.44,timeout,0.0578,0,9795.97,2024-11-25 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-26 15:30:00+00:00,2024-11-26 18:30:00+00:00,21.5508,20.8938,-3.548,-27.83,stop,0.0234,0,9768.14,2024-11-26 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,37.8239,37.8212,-0.507,-3.98,timeout,0.0234,0,9764.16,2024-11-26 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,38.36,38.066,-1.266,-9.93,timeout,0.0234,0,9754.23,2024-11-26 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,37.2786,37.5812,0.312,2.44,timeout,0.0234,1,9756.67,2024-11-26 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-27 15:30:00+00:00,2024-11-29 14:30:00+00:00,66.033,71.28,7.446,58.19,target,0.0162,1,9814.86,2024-11-27 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-27 15:30:00+00:00,2024-11-29 15:30:00+00:00,19.5548,20.6447,5.074,39.65,timeout,0.0162,1,9854.51,2024-11-27 15:30:00+00:00,2024-11
AMZU,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,40.6003,40.9195,0.286,2.26,timeout,0.017,1,9825.18,2024-12-02 15:30:00+00:00,2024-12
AAPU,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,39.6598,39.98,0.307,2.42,timeout,0.017,1,9822.93,2024-12-02 15:30:00+00:00,2024-12
GGLL,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,38.7093,38.9205,0.046,0.36,timeout,0.017,1,9825.54,2024-12-02 15:30:00+00:00,2024-12
TSLL,LONG,2024-12-02 15:30:00+00:00,2024-12-03 14:30:00+00:00,22.7864,22.0917,-3.549,-27.97,stop,0.017,0,9826.53,2024-12-02 15:30:00+00:00,2024-12
