etf,direction,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,market_proba,win,equity_after,entry_dt,month
TQQQ,LONG,2026-05-07 15:30:00+00:00,2026-05-07 16:30:00+00:00,72.6763,70.4608,-3.548,-81.97,stop,0.0245,0,7618.06,2026-05-07 15:30:00+00:00,2026-05
TQQQ,LONG,2026-05-07 19:30:00+00:00,2026-05-08 19:30:00+00:00,70.8354,76.2419,7.132,163.01,timeout,0.0216,1,7781.06,2026-05-07 19:30:00+00:00,2026-05
TQQQ,LONG,2026-05-11 13:30:00+00:00,2026-05-12 13:30:00+00:00,76.058,74.213,-2.926,-68.3,timeout,0.0259,0,7712.77,2026-05-11 13:30:00+00:00,2026-05
TQQQ,LONG,2026-05-12 14:30:00+00:00,2026-05-12 16:30:00+00:00,74.2971,72.0322,-3.548,-82.11,stop,0.0523,0,7630.66,2026-05-12 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-13 13:30:00+00:00,2026-05-14 13:30:00+00:00,75.8479,78.4008,2.866,65.6,timeout,0.022,1,7696.26,2026-05-13 13:30:00+00:00,2026-05
TQQQ,LONG,2026-05-14 14:30:00+00:00,2026-05-15 13:30:00+00:00,78.4842,76.0916,-3.549,-81.93,stop,0.043,0,7614.33,2026-05-14 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-15 14:30:00+00:00,2026-05-18 14:30:00+00:00,75.8779,73.5648,-3.548,-81.06,stop,0.0413,0,7533.27,2026-05-15 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-19 13:30:00+00:00,2026-05-20 13:30:00+00:00,72.8864,75.0924,2.527,57.1,timeout,0.0222,1,7590.38,2026-05-19 13:30:00+00:00,2026-05
TQQQ,LONG,2026-05-20 14:30:00+00:00,2026-05-21 14:30:00+00:00,75.1826,75.2624,-0.394,-8.97,timeout,0.0532,0,7581.41,2026-05-20 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-22 13:30:00+00:00,2026-05-26 13:30:00+00:00,78.049,81.8212,4.333,98.55,timeout,0.0228,1,7679.96,2026-05-22 13:30:00+00:00,2026-05
TQQQ,LONG,2026-05-26 14:30:00+00:00,2026-05-27 14:30:00+00:00,81.9059,80.8645,-1.771,-40.81,timeout,0.0386,0,7639.15,2026-05-26 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-28 14:30:00+00:00,2026-05-29 14:30:00+00:00,82.5312,84.5377,1.931,44.26,timeout,0.0479,1,7683.4,2026-05-28 14:30:00+00:00,2026-05
TQQQ,LONG,2026-06-01 13:30:00+00:00,2026-06-02 13:30:00+00:00,84.1896,85.9245,1.561,35.98,timeout,0.0235,1,7719.38,2026-06-01 13:30:00+00:00,2026-06
TQQQ,LONG,2026-06-02 14:30:00+00:00,2026-06-03 14:30:00+00:00,86.0031,86.8366,0.469,10.86,timeout,0.0482,1,7730.24,2026-06-02 14:30:00+00:00,2026-06
TQQQ,LONG,2026-06-04 13:30:00+00:00,2026-06-05 13:30:00+00:00,83.5117,80.9659,-3.548,-82.29,stop,0.0252,0,7647.95,2026-06-04 13:30:00+00:00,2026-06
TQQQ,LONG,2026-06-05 14:30:00+00:00,2026-06-05 15:30:00+00:00,79.8299,77.3963,-3.548,-81.42,stop,0.0399,0,7566.53,2026-06-05 14:30:00+00:00,2026-06
