etf,direction,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,market_proba,win,equity_after,entry_dt,month
NVDS,SHORT,2024-08-02 16:30:00+00:00,2024-08-05 13:30:00+00:00,139.2639,150.3298,7.446,60.56,target,0.0228,1,10410.0,2024-08-02 16:30:00+00:00,2024-08
AAPD,SHORT,2024-08-05 14:30:00+00:00,2024-08-06 14:30:00+00:00,18.4434,18.6107,0.407,3.39,timeout,0.0777,1,10306.85,2024-08-05 14:30:00+00:00,2024-08
NVDS,SHORT,2024-08-05 14:30:00+00:00,2024-08-05 14:30:00+00:00,155.1776,150.447,-3.548,-29.55,stop,0.0777,0,10380.45,2024-08-05 14:30:00+00:00,2024-08
TSLS,SHORT,2024-08-05 14:30:00+00:00,2024-08-05 14:30:00+00:00,2005.0021,1943.8796,-3.549,-29.55,stop,0.0777,0,10350.9,2024-08-05 14:30:00+00:00,2024-08
AMZD,SHORT,2024-08-05 14:30:00+00:00,2024-08-06 14:30:00+00:00,16.2391,15.962,-2.206,-18.37,timeout,0.0777,0,10288.47,2024-08-05 14:30:00+00:00,2024-08
NVDS,SHORT,2024-08-05 15:30:00+00:00,2024-08-05 15:30:00+00:00,151.8612,147.2317,-3.548,-29.38,stop,0.0711,0,10332.79,2024-08-05 15:30:00+00:00,2024-08
TSLS,SHORT,2024-08-05 15:30:00+00:00,2024-08-06 15:30:00+00:00,1951.9755,1959.9096,-0.094,-0.77,timeout,0.0711,0,10258.45,2024-08-05 15:30:00+00:00,2024-08
GGLS,SHORT,2024-08-05 16:30:00+00:00,2024-08-06 16:30:00+00:00,14.4072,14.7327,1.759,14.54,timeout,0.0584,1,10243.87,2024-08-05 16:30:00+00:00,2024-08
NVDS,SHORT,2024-08-05 16:30:00+00:00,2024-08-06 13:30:00+00:00,147.5237,143.0265,-3.548,-29.33,stop,0.0584,0,10303.46,2024-08-05 16:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 14:30:00+00:00,2024-08-06 14:30:00+00:00,145.3359,140.9054,-3.549,-29.25,stop,0.0895,0,10259.22,2024-08-06 14:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 15:30:00+00:00,2024-08-06 15:30:00+00:00,144.2614,139.8636,-3.548,-29.12,stop,0.0621,0,10229.32,2024-08-06 15:30:00+00:00,2024-08
AAPD,SHORT,2024-08-06 15:30:00+00:00,2024-08-07 13:30:00+00:00,18.6393,18.0711,-3.548,-29.12,stop,0.0621,0,10185.71,2024-08-06 15:30:00+00:00,2024-08
AMZD,SHORT,2024-08-06 15:30:00+00:00,2024-08-07 15:30:00+00:00,15.8969,15.6722,-1.914,-15.71,timeout,0.0621,0,10170.0,2024-08-06 15:30:00+00:00,2024-08
NVDS,SHORT,2024-08-06 16:30:00+00:00,2024-08-06 17:30:00+00:00,140.6803,136.3917,-3.549,-29.04,stop,0.0199,0,10214.83,2024-08-06 16:30:00+00:00,2024-08
TSLS,SHORT,2024-08-06 16:30:00+00:00,2024-08-07 16:30:00+00:00,1961.9805,2003.9974,1.642,13.43,timeout,0.0199,1,10183.43,2024-08-06 16:30:00+00:00,2024-08
AMZD,SHORT,2024-08-12 17:30:00+00:00,2024-08-13 17:30:00+00:00,15.4877,15.2424,-2.084,-16.98,timeout,0.0035,0,10089.03,2024-08-12 17:30:00+00:00,2024-08
AAPD,SHORT,2024-08-12 17:30:00+00:00,2024-08-13 17:30:00+00:00,17.6987,17.3613,-2.407,-19.61,timeout,0.0035,0,10106.01,2024-08-12 17:30:00+00:00,2024-08
GGLS,SHORT,2024-08-12 17:30:00+00:00,2024-08-13 18:30:00+00:00,14.4571,14.3234,-1.425,-11.61,timeout,0.0035,0,10077.42,2024-08-12 17:30:00+00:00,2024-08
NVDS,SHORT,2024-08-12 17:30:00+00:00,2024-08-13 13:30:00+00:00,131.0455,127.0506,-3.548,-28.91,stop,0.0035,0,10154.52,2024-08-12 17:30:00+00:00,2024-08
TSLS,SHORT,2024-08-12 17:30:00+00:00,2024-08-13 13:30:00+00:00,1985.9925,1925.4495,-3.549,-28.91,stop,0.0035,0,10125.61,2024-08-12 17:30:00+00:00,2024-08
NVDL,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,55.9584,54.2525,-3.549,-28.61,stop,0.0193,0,10048.81,2024-09-13 14:30:00+00:00,2024-09
TSLL,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,10.6952,10.3692,-3.548,-28.61,stop,0.0193,0,10020.21,2024-09-13 14:30:00+00:00,2024-09
AAPU,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,35.1376,34.0664,-3.549,-28.61,stop,0.0193,0,9991.6,2024-09-13 14:30:00+00:00,2024-09
AMZU,LONG,2024-09-13 14:30:00+00:00,2024-09-16 13:30:00+00:00,33.3016,32.2864,-3.548,-28.61,stop,0.0193,0,9962.99,2024-09-13 14:30:00+00:00,2024-09
GGLL,LONG,2024-09-13 14:30:00+00:00,2024-09-16 14:30:00+00:00,34.046,34.2429,0.078,0.63,timeout,0.0193,1,9963.62,2024-09-13 14:30:00+00:00,2024-09
NVDL,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,54.7274,54.7127,-0.527,-4.2,timeout,0.0228,0,9959.42,2024-09-16 14:30:00+00:00,2024-09
TSLL,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,10.6503,11.0695,3.435,27.38,timeout,0.0228,1,9986.8,2024-09-16 14:30:00+00:00,2024-09
AAPU,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,33.3567,33.1907,-0.998,-7.95,timeout,0.0228,0,9978.85,2024-09-16 14:30:00+00:00,2024-09
AMZU,LONG,2024-09-16 14:30:00+00:00,2024-09-17 14:30:00+00:00,32.2261,33.4932,3.432,27.35,timeout,0.0228,1,10006.21,2024-09-16 14:30:00+00:00,2024-09
GGLL,LONG,2024-09-17 14:30:00+00:00,2024-09-18 14:30:00+00:00,34.8974,34.6926,-1.087,-8.66,timeout,0.018,0,9997.54,2024-09-17 14:30:00+00:00,2024-09
GGLL,LONG,2024-09-19 14:30:00+00:00,2024-09-20 14:30:00+00:00,36.3782,35.992,-1.562,-12.49,timeout,0.0205,0,9896.61,2024-09-19 14:30:00+00:00,2024-09
AAPU,LONG,2024-09-19 14:30:00+00:00,2024-09-20 14:30:00+00:00,37.3688,37.4013,-0.413,-3.3,timeout,0.0205,0,9937.48,2024-09-19 14:30:00+00:00,2024-09
AMZU,LONG,2024-09-19 14:30:00+00:00,2024-09-20 14:30:00+00:00,34.4339,33.3842,-3.549,-28.38,stop,0.0205,0,9909.1,2024-09-19 14:30:00+00:00,2024-09
TSLL,LONG,2024-09-19 14:30:00+00:00,2024-09-20 14:30:00+00:00,11.7658,11.4071,-3.548,-28.38,stop,0.0205,0,9940.78,2024-09-19 14:30:00+00:00,2024-09
NVDL,LONG,2024-09-19 14:30:00+00:00,2024-09-20 13:30:00+00:00,56.5683,54.8438,-3.549,-28.38,stop,0.0205,0,9969.16,2024-09-19 14:30:00+00:00,2024-09
TSLS,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 13:30:00+00:00,1574.797,1526.7893,-3.548,-28.09,stop,0.0021,0,9868.51,2024-10-03 18:30:00+00:00,2024-10
NVDS,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,103.6118,101.2312,-2.798,-22.15,timeout,0.0021,0,9846.36,2024-10-03 18:30:00+00:00,2024-10
AAPD,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,17.1174,16.9515,-1.469,-11.63,timeout,0.0021,0,9834.74,2024-10-03 18:30:00+00:00,2024-10
AMZD,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,14.1047,13.8731,-2.143,-16.96,timeout,0.0021,0,9817.77,2024-10-03 18:30:00+00:00,2024-10
GGLS,SHORT,2024-10-03 18:30:00+00:00,2024-10-04 18:30:00+00:00,14.1171,14.0923,-0.675,-5.34,timeout,0.0021,0,9812.43,2024-10-03 18:30:00+00:00,2024-10
GGLL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,41.0705,43.0085,4.219,33.12,timeout,0.0188,1,9970.36,2024-11-06 17:30:00+00:00,2024-11
AMZU,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,38.8286,40.2598,3.186,25.01,timeout,0.0188,1,9937.25,2024-11-06 17:30:00+00:00,2024-11
AAPU,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,34.7574,35.5922,1.902,14.93,timeout,0.0188,1,9912.24,2024-11-06 17:30:00+00:00,2024-11
NVDL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 17:30:00+00:00,80.3702,83.4782,3.367,26.43,timeout,0.0188,1,9897.31,2024-11-06 17:30:00+00:00,2024-11
TSLL,LONG,2024-11-06 17:30:00+00:00,2024-11-07 16:30:00+00:00,15.3977,16.6212,7.446,58.45,target,0.0188,1,9870.88,2024-11-06 17:30:00+00:00,2024-11
TSLL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 14:30:00+00:00,16.4732,17.7822,7.446,59.39,target,0.018,1,10029.76,2024-11-07 20:30:00+00:00,2024-11
GGLL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 15:30:00+00:00,43.6518,42.3211,-3.549,-28.3,stop,0.018,0,10001.45,2024-11-07 20:30:00+00:00,2024-11
NVDL,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,84.072,83.1684,-1.575,-12.56,timeout,0.018,0,10048.64,2024-11-07 20:30:00+00:00,2024-11
AAPU,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,35.7979,35.6422,-0.935,-7.46,timeout,0.018,0,10041.18,2024-11-07 20:30:00+00:00,2024-11
AMZU,LONG,2024-11-07 20:30:00+00:00,2024-11-08 20:30:00+00:00,40.3401,39.5894,-2.361,-18.83,timeout,0.018,0,10022.35,2024-11-07 20:30:00+00:00,2024-11
TSLL,LONG,2024-11-08 15:30:00+00:00,2024-11-08 18:30:00+00:00,18.3292,19.7856,7.446,59.75,target,0.0621,1,10061.2,2024-11-08 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,43.1916,42.9885,-0.97,-7.78,timeout,0.0272,0,10025.03,2024-11-11 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,39.0695,38.9705,-0.753,-6.04,timeout,0.0272,0,10032.81,2024-11-11 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,34.4072,35.0075,1.245,9.98,timeout,0.0272,1,10038.85,2024-11-11 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-11 15:30:00+00:00,2024-11-12 15:30:00+00:00,80.3201,84.2259,4.363,34.98,timeout,0.0272,1,10028.88,2024-11-11 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-11 15:30:00+00:00,2024-11-11 17:30:00+00:00,21.8809,21.2139,-3.548,-28.45,stop,0.0272,0,9993.9,2024-11-11 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-12 15:30:00+00:00,2024-11-12 16:30:00+00:00,21.1456,20.5009,-3.548,-28.37,stop,0.0199,0,9996.66,2024-11-12 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-15 15:30:00+00:00,2024-11-15 17:30:00+00:00,38.1691,37.0055,-3.549,-28.38,stop,0.0162,0,9968.29,2024-11-15 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-15 15:30:00+00:00,2024-11-15 18:30:00+00:00,77.1786,74.8258,-3.549,-28.38,stop,0.0162,0,9939.91,2024-11-15 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-15 15:30:00+00:00,2024-11-18 14:30:00+00:00,17.939,19.3644,7.446,59.55,target,0.0162,1,9999.46,2024-11-15 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,34.8474,36.1719,3.301,26.4,timeout,0.0162,1,10025.85,2024-11-15 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-15 15:30:00+00:00,2024-11-18 15:30:00+00:00,39.6598,40.1999,0.862,6.89,timeout,0.0162,1,10032.74,2024-11-15 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,35.893,37.2314,3.229,25.91,timeout,0.0206,1,10122.96,2024-11-22 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,35.2376,36.3418,2.634,21.14,timeout,0.0206,1,10097.05,2024-11-22 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-22 15:30:00+00:00,2024-11-25 15:30:00+00:00,36.2632,36.9815,1.481,11.88,timeout,0.0206,1,10075.91,2024-11-22 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,21.2998,22.9923,7.446,59.76,target,0.0206,1,10064.03,2024-11-22 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-22 15:30:00+00:00,2024-11-25 14:30:00+00:00,77.0885,74.7385,-3.549,-28.48,stop,0.0206,0,10004.26,2024-11-22 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-25 15:30:00+00:00,2024-11-25 20:30:00+00:00,22.001,21.3303,-3.548,-28.57,stop,0.0578,0,10094.39,2024-11-25 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-25 15:30:00+00:00,2024-11-26 15:30:00+00:00,70.9555,70.6347,-0.952,-7.67,timeout,0.0578,0,10086.73,2024-11-25 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-26 15:30:00+00:00,2024-11-26 18:30:00+00:00,21.5508,20.8938,-3.548,-28.66,stop,0.0234,0,10058.07,2024-11-26 15:30:00+00:00,2024-11
AAPU,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,37.8239,37.8212,-0.507,-4.1,timeout,0.0234,0,10053.98,2024-11-26 15:30:00+00:00,2024-11
AMZU,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,38.36,38.066,-1.266,-10.23,timeout,0.0234,0,10043.75,2024-11-26 15:30:00+00:00,2024-11
GGLL,LONG,2024-11-26 15:30:00+00:00,2024-11-27 15:30:00+00:00,37.2786,37.5812,0.312,2.52,timeout,0.0234,1,10046.27,2024-11-26 15:30:00+00:00,2024-11
NVDL,LONG,2024-11-27 15:30:00+00:00,2024-11-29 14:30:00+00:00,66.033,71.28,7.446,59.91,target,0.0162,1,10106.18,2024-11-27 15:30:00+00:00,2024-11
TSLL,LONG,2024-11-27 15:30:00+00:00,2024-11-29 15:30:00+00:00,19.5548,20.6447,5.074,40.82,timeout,0.0162,1,10147.0,2024-11-27 15:30:00+00:00,2024-11
GGLL,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,38.7093,38.9205,0.046,0.37,timeout,0.017,1,10117.18,2024-12-02 15:30:00+00:00,2024-12
AMZU,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,40.6003,40.9195,0.286,2.32,timeout,0.017,1,10116.81,2024-12-02 15:30:00+00:00,2024-12
AAPU,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,39.6598,39.98,0.307,2.49,timeout,0.017,1,10114.49,2024-12-02 15:30:00+00:00,2024-12
NVDL,LONG,2024-12-02 15:30:00+00:00,2024-12-03 15:30:00+00:00,72.8764,72.6836,-0.765,-6.21,timeout,0.017,0,10111.99,2024-12-02 15:30:00+00:00,2024-12
TSLL,LONG,2024-12-02 15:30:00+00:00,2024-12-03 14:30:00+00:00,22.7864,22.0917,-3.549,-28.81,stop,0.017,0,10118.2,2024-12-02 15:30:00+00:00,2024-12
TSLL,LONG,2024-12-04 15:30:00+00:00,2024-12-05 14:30:00+00:00,22.1209,23.8786,7.446,60.27,target,0.0168,1,10177.45,2024-12-04 15:30:00+00:00,2024-12
NVDL,LONG,2024-12-04 15:30:00+00:00,2024-12-05 15:30:00+00:00,75.5085,79.7996,5.183,41.95,timeout,0.0168,1,10219.4,2024-12-04 15:30:00+00:00,2024-12
AAPU,LONG,2024-12-04 15:30:00+00:00,2024-12-05 15:30:00+00:00,40.6779,40.3498,-1.307,-10.58,timeout,0.0168,0,10208.82,2024-12-04 15:30:00+00:00,2024-12
AMZU,LONG,2024-12-04 15:30:00+00:00,2024-12-05 15:30:00+00:00,43.0115,43.4882,0.608,4.92,timeout,0.0168,1,10213.74,2024-12-04 15:30:00+00:00,2024-12
GGLL,LONG,2024-12-04 15:30:00+00:00,2024-12-05 15:30:00+00:00,39.5097,39.6992,-0.02,-0.16,timeout,0.0168,0,10213.58,2024-12-04 15:30:00+00:00,2024-12
TSLL,LONG,2024-12-05 15:30:00+00:00,2024-12-05 15:30:00+00:00,24.9675,24.2063,-3.549,-28.89,stop,0.017,0,10184.69,2024-12-05 15:30:00+00:00,2024-12
AAPU,LONG,2024-12-10 15:30:00+00:00,2024-12-11 15:30:00+00:00,41.6608,42.9385,2.567,20.91,timeout,0.018,1,10149.17,2024-12-10 15:30:00+00:00,2024-12
TSLL,LONG,2024-12-10 15:30:00+00:00,2024-12-11 15:30:00+00:00,29.0032,30.2269,3.719,30.3,timeout,0.018,1,10128.25,2024-12-10 15:30:00+00:00,2024-12
AMZU,LONG,2024-12-10 15:30:00+00:00,2024-12-10 20:30:00+00:00,46.6233,45.202,-3.549,-28.91,stop,0.018,0,10097.95,2024-12-10 15:30:00+00:00,2024-12
GGLL,LONG,2024-12-10 15:30:00+00:00,2024-12-10 15:30:00+00:00,44.6133,43.2533,-3.549,-28.91,stop,0.018,0,10126.86,2024-12-10 15:30:00+00:00,2024-12
NVDL,LONG,2024-12-10 15:30:00+00:00,2024-12-10 15:30:00+00:00,73.3617,71.1252,-3.548,-28.91,stop,0.018,0,10155.78,2024-12-10 15:30:00+00:00,2024-12
NVDS,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 16:30:00+00:00,74.8277,72.5466,-3.548,-28.81,stop,0.0013,0,10120.36,2024-12-27 18:30:00+00:00,2024-12
TSLS,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 18:30:00+00:00,752.366,767.1163,1.461,11.86,timeout,0.0013,1,10132.22,2024-12-27 18:30:00+00:00,2024-12
AAPD,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 18:30:00+00:00,14.9985,15.1074,0.226,1.84,timeout,0.0013,1,10134.05,2024-12-27 18:30:00+00:00,2024-12
GGLS,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 18:30:00+00:00,11.9959,12.0039,-0.433,-3.52,timeout,0.0013,0,10130.54,2024-12-27 18:30:00+00:00,2024-12
AMZD,SHORT,2024-12-27 18:30:00+00:00,2024-12-30 19:30:00+00:00,11.3457,11.3429,-0.524,-4.26,timeout,0.0013,0,10126.28,2024-12-27 18:30:00+00:00,2024-12
NVDS,SHORT,2024-12-30 19:30:00+00:00,2024-12-31 19:30:00+00:00,72.4262,75.2027,3.334,27.02,timeout,0.0021,1,10153.3,2024-12-30 19:30:00+00:00,2024-12
TSLS,SHORT,2024-12-30 19:30:00+00:00,2024-12-31 19:30:00+00:00,767.3835,792.1037,2.721,22.06,timeout,0.0021,1,10175.35,2024-12-30 19:30:00+00:00,2024-12
AAPD,SHORT,2024-12-30 19:30:00+00:00,2024-12-31 19:30:00+00:00,15.1172,15.2523,0.394,3.19,timeout,0.0021,1,10178.54,2024-12-30 19:30:00+00:00,2024-12
GGLS,SHORT,2024-12-30 19:30:00+00:00,2024-12-31 19:30:00+00:00,12.0061,12.114,0.399,3.23,timeout,0.0021,1,10181.78,2024-12-30 19:30:00+00:00,2024-12
AMZD,SHORT,2024-12-31 17:30:00+00:00,2025-01-02 17:30:00+00:00,11.4857,11.5243,-0.164,-1.33,timeout,0.0021,0,10180.45,2024-12-31 17:30:00+00:00,2024-12
NVDL,LONG,2025-01-21 15:30:00+00:00,2025-01-22 14:30:00+00:00,69.3246,74.8332,7.446,60.64,target,0.0171,1,10241.09,2025-01-21 15:30:00+00:00,2025-01
TSLL,LONG,2025-01-21 15:30:00+00:00,2025-01-22 15:30:00+00:00,27.934,29.3103,4.427,36.06,timeout,0.0171,1,10277.15,2025-01-21 15:30:00+00:00,2025-01
AAPU,LONG,2025-01-21 15:30:00+00:00,2025-01-22 15:30:00+00:00,29.2546,29.4902,0.305,2.49,timeout,0.0171,1,10279.64,2025-01-21 15:30:00+00:00,2025-01
AMZU,LONG,2025-01-21 15:30:00+00:00,2025-01-22 15:30:00+00:00,45.1626,47.5262,4.734,38.55,timeout,0.0171,1,10318.19,2025-01-21 15:30:00+00:00,2025-01
GGLL,LONG,2025-01-21 15:30:00+00:00,2025-01-22 15:30:00+00:00,50.6303,50.4648,-0.827,-6.74,timeout,0.0171,0,10311.45,2025-01-21 15:30:00+00:00,2025-01
NVDL,LONG,2025-01-22 15:30:00+00:00,2025-01-23 14:30:00+00:00,77.2586,74.9034,-3.548,-29.07,stop,0.018,0,10282.38,2025-01-22 15:30:00+00:00,2025-01
AAPU,LONG,2025-01-27 15:30:00+00:00,2025-01-28 14:30:00+00:00,30.6253,33.0588,7.446,61.25,target,0.017,1,10256.06,2025-01-27 15:30:00+00:00,2025-01
GGLL,LONG,2025-01-27 15:30:00+00:00,2025-01-27 19:30:00+00:00,48.1398,46.6722,-3.549,-29.19,stop,0.017,0,10194.81,2025-01-27 15:30:00+00:00,2025-01
AMZU,LONG,2025-01-27 15:30:00+00:00,2025-01-28 15:30:00+00:00,46.4232,49.6152,6.376,52.45,timeout,0.017,1,10308.51,2025-01-27 15:30:00+00:00,2025-01
NVDL,LONG,2025-01-27 15:30:00+00:00,2025-01-27 15:30:00+00:00,54.127,52.477,-3.549,-29.19,stop,0.017,0,10253.19,2025-01-27 15:30:00+00:00,2025-01
TSLL,LONG,2025-01-27 15:30:00+00:00,2025-01-27 16:30:00+00:00,26.5183,25.7098,-3.549,-29.19,stop,0.017,0,10224.0,2025-01-27 15:30:00+00:00,2025-01
NVDL,LONG,2025-01-28 15:30:00+00:00,2025-01-28 15:30:00+00:00,51.0355,49.4797,-3.548,-29.11,stop,0.0228,0,10279.39,2025-01-28 15:30:00+00:00,2025-01
AAPU,LONG,2025-01-28 15:30:00+00:00,2025-01-29 14:30:00+00:00,33.4467,32.4271,-3.548,-29.11,stop,0.0228,0,10250.28,2025-01-28 15:30:00+00:00,2025-01
TSLL,LONG,2025-01-28 15:30:00+00:00,2025-01-29 15:30:00+00:00,25.2926,24.8288,-2.334,-19.15,timeout,0.0228,0,10231.13,2025-01-28 15:30:00+00:00,2025-01
GGLL,LONG,2025-01-28 15:30:00+00:00,2025-01-29 15:30:00+00:00,47.6238,47.6716,-0.4,-3.28,timeout,0.0228,0,10227.85,2025-01-28 15:30:00+00:00,2025-01
AMZU,LONG,2025-02-20 15:30:00+00:00,2025-02-21 14:30:00+00:00,42.6513,41.3511,-3.548,-29.03,stop,0.017,0,10198.81,2025-02-20 15:30:00+00:00,2025-02
NVDL,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,64.3622,64.9125,0.355,2.91,timeout,0.017,1,10201.72,2025-02-20 15:30:00+00:00,2025-02
TSLL,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,19.7599,19.1575,-3.548,-29.03,stop,0.017,0,10172.68,2025-02-20 15:30:00+00:00,2025-02
AAPU,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,35.1478,35.7921,1.333,10.91,timeout,0.017,1,10183.59,2025-02-20 15:30:00+00:00,2025-02
GGLL,LONG,2025-02-20 15:30:00+00:00,2025-02-21 15:30:00+00:00,41.7809,40.6797,-3.136,-25.66,timeout,0.017,0,10157.94,2025-02-20 15:30:00+00:00,2025-02
GGLL,LONG,2025-03-25 14:30:00+00:00,2025-03-26 14:30:00+00:00,34.7576,34.1529,-2.24,-18.2,timeout,0.0196,0,10051.49,2025-03-25 14:30:00+00:00,2025-03
AAPU,LONG,2025-03-25 14:30:00+00:00,2025-03-26 14:30:00+00:00,28.4841,28.5657,-0.214,-1.74,timeout,0.0196,0,10069.69,2025-03-25 14:30:00+00:00,2025-03
NVDL,LONG,2025-03-25 14:30:00+00:00,2025-03-26 13:30:00+00:00,45.8329,44.4357,-3.548,-28.84,stop,0.0196,0,10129.1,2025-03-25 14:30:00+00:00,2025-03
TSLL,LONG,2025-03-25 14:30:00+00:00,2025-03-26 13:30:00+00:00,11.0004,10.6651,-3.548,-28.84,stop,0.0196,0,10100.26,2025-03-25 14:30:00+00:00,2025-03
AMZU,LONG,2025-03-25 14:30:00+00:00,2025-03-26 13:30:00+00:00,35.0375,33.9694,-3.548,-28.84,stop,0.0196,0,10071.43,2025-03-25 14:30:00+00:00,2025-03
TSLL,LONG,2025-04-24 14:30:00+00:00,2025-04-25 13:30:00+00:00,8.5443,9.2232,7.446,59.87,target,0.0711,1,10111.37,2025-04-24 14:30:00+00:00,2025-04
GGLL,LONG,2025-04-24 14:30:00+00:00,2025-04-25 13:30:00+00:00,29.2256,31.5479,7.446,59.87,target,0.0711,1,10171.24,2025-04-24 14:30:00+00:00,2025-04
NVDL,LONG,2025-04-24 14:30:00+00:00,2025-04-25 14:30:00+00:00,32.8164,34.7876,5.507,44.28,timeout,0.0711,1,10215.52,2025-04-24 14:30:00+00:00,2025-04
