etf,direction,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,market_proba,win,equity_after,entry_dt,month
SPXU,SHORT,2025-06-20 17:30:00+00:00,2025-06-23 17:30:00+00:00,76.5182,74.6015,-3.005,-23.92,timeout,0.007,0,9872.2,2025-06-20 17:30:00+00:00,2025-06
SQQQ,SHORT,2025-06-24 17:30:00+00:00,2025-06-25 13:30:00+00:00,105.953,102.723,-3.548,-27.9,stop,0.0063,0,9799.24,2025-06-24 17:30:00+00:00,2025-06
SPXS,SHORT,2025-06-24 17:30:00+00:00,2025-06-25 17:30:00+00:00,49.6748,49.6002,-0.65,-5.11,timeout,0.0063,0,9794.13,2025-06-24 17:30:00+00:00,2025-06
SPXU,SHORT,2025-06-24 17:30:00+00:00,2025-06-25 17:30:00+00:00,71.7358,70.8845,-1.687,-13.26,timeout,0.0063,0,9780.87,2025-06-24 17:30:00+00:00,2025-06
SDOW,SHORT,2025-06-24 17:30:00+00:00,2025-06-25 17:30:00+00:00,44.8774,44.9175,-0.411,-3.23,timeout,0.0063,0,9777.64,2025-06-24 17:30:00+00:00,2025-06
SMDD,SHORT,2025-06-24 18:30:00+00:00,2025-06-26 13:30:00+00:00,16.028,16.022,-0.538,-4.23,timeout,0.007,0,9773.41,2025-06-24 18:30:00+00:00,2025-06
SQQQ,SHORT,2025-06-25 17:30:00+00:00,2025-06-26 17:30:00+00:00,103.7018,100.5405,-3.548,-27.82,stop,0.0069,0,9717.84,2025-06-25 17:30:00+00:00,2025-06
SDOW,SHORT,2025-06-25 18:30:00+00:00,2025-06-26 15:30:00+00:00,44.9426,43.5725,-3.549,-27.76,stop,0.0069,0,9745.66,2025-06-25 18:30:00+00:00,2025-06
SPXS,SHORT,2025-06-25 18:30:00+00:00,2025-06-26 17:30:00+00:00,49.7128,48.1973,-3.548,-27.76,stop,0.0069,0,9690.08,2025-06-25 18:30:00+00:00,2025-06
SPXU,SHORT,2025-06-25 18:30:00+00:00,2025-06-26 18:30:00+00:00,70.9951,69.125,-3.134,-24.52,timeout,0.0069,0,9665.57,2025-06-25 18:30:00+00:00,2025-06
SDOW,SHORT,2025-06-26 16:30:00+00:00,2025-06-27 14:30:00+00:00,43.6518,42.3211,-3.549,-27.67,stop,0.0071,0,9637.9,2025-06-26 16:30:00+00:00,2025-06
SMDD,SHORT,2025-06-26 16:30:00+00:00,2025-06-27 19:30:00+00:00,15.7903,15.5422,-2.071,-16.15,timeout,0.0071,0,9611.41,2025-06-26 16:30:00+00:00,2025-06
SPXS,SHORT,2025-06-26 18:30:00+00:00,2025-06-27 18:30:00+00:00,48.3742,48.1769,-0.908,-7.04,timeout,0.0061,0,9627.56,2025-06-26 18:30:00+00:00,2025-06
SQQQ,SHORT,2025-06-26 18:30:00+00:00,2025-06-27 18:30:00+00:00,100.7253,100.7996,-0.426,-3.3,timeout,0.0061,0,9634.6,2025-06-26 18:30:00+00:00,2025-06
SPXU,SHORT,2025-06-26 19:30:00+00:00,2025-06-27 19:30:00+00:00,69.2146,68.1459,-2.044,-15.81,timeout,0.0075,0,9595.61,2025-06-26 19:30:00+00:00,2025-06
SDOW,SHORT,2025-06-27 16:30:00+00:00,2025-06-30 16:30:00+00:00,41.8061,41.6392,-0.899,-6.93,timeout,0.007,0,9588.67,2025-06-27 16:30:00+00:00,2025-06
SDOW,SHORT,2025-06-30 17:30:00+00:00,2025-07-01 14:30:00+00:00,41.7058,40.4344,-3.549,-27.22,stop,0.0063,0,9561.45,2025-06-30 17:30:00+00:00,2025-06
SMDD,SHORT,2025-06-30 17:30:00+00:00,2025-07-01 15:30:00+00:00,15.6578,15.1805,-3.549,-27.22,stop,0.0063,0,9534.23,2025-06-30 17:30:00+00:00,2025-06
SQQQ,SHORT,2025-06-30 17:30:00+00:00,2025-07-01 17:30:00+00:00,98.6493,99.935,0.803,6.16,timeout,0.0063,1,9540.4,2025-06-30 17:30:00+00:00,2025-06
SPXS,SHORT,2025-06-30 17:30:00+00:00,2025-07-01 17:30:00+00:00,47.3236,46.9265,-1.339,-10.27,timeout,0.0063,0,9530.12,2025-06-30 17:30:00+00:00,2025-06
SPXU,SHORT,2025-06-30 17:30:00+00:00,2025-07-01 17:30:00+00:00,67.6538,67.1264,-1.28,-9.82,timeout,0.0063,0,9520.31,2025-06-30 17:30:00+00:00,2025-06
UMDD,LONG,2025-07-10 14:30:00+00:00,2025-07-11 13:30:00+00:00,24.9425,24.1821,-3.549,-27.03,stop,0.0345,0,9493.28,2025-07-10 14:30:00+00:00,2025-07
TQQQ,LONG,2025-07-10 14:30:00+00:00,2025-07-11 14:30:00+00:00,41.7959,41.8191,-0.445,-3.39,timeout,0.0345,0,9489.9,2025-07-10 14:30:00+00:00,2025-07
SPXL,LONG,2025-07-10 14:30:00+00:00,2025-07-11 14:30:00+00:00,177.9689,177.2132,-0.925,-7.04,timeout,0.0345,0,9482.85,2025-07-10 14:30:00+00:00,2025-07
UPRO,LONG,2025-07-10 14:30:00+00:00,2025-07-11 14:30:00+00:00,93.7873,93.4333,-0.877,-6.68,timeout,0.0345,0,9476.17,2025-07-10 14:30:00+00:00,2025-07
UDOW,LONG,2025-07-10 14:30:00+00:00,2025-07-11 14:30:00+00:00,48.6993,47.8261,-2.293,-17.47,timeout,0.0345,0,9458.71,2025-07-10 14:30:00+00:00,2025-07
SMDD,SHORT,2025-07-11 16:30:00+00:00,2025-07-15 15:30:00+00:00,14.5473,14.9125,2.011,15.22,timeout,0.007,1,9441.6,2025-07-11 16:30:00+00:00,2025-07
SDOW,SHORT,2025-07-11 16:30:00+00:00,2025-07-14 16:30:00+00:00,40.9104,40.6047,-1.247,-9.44,timeout,0.007,0,9426.38,2025-07-11 16:30:00+00:00,2025-07
SPXS,SHORT,2025-07-11 16:30:00+00:00,2025-07-14 16:30:00+00:00,45.8559,45.7271,-0.781,-5.91,timeout,0.007,0,9442.5,2025-07-11 16:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-11 16:30:00+00:00,2025-07-14 16:30:00+00:00,96.4832,95.6527,-1.361,-10.3,timeout,0.007,0,9448.41,2025-07-11 16:30:00+00:00,2025-07
SPXU,SHORT,2025-07-11 16:30:00+00:00,2025-07-14 16:30:00+00:00,65.538,65.2873,-0.882,-6.68,timeout,0.007,0,9435.82,2025-07-11 16:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-14 17:30:00+00:00,2025-07-15 17:30:00+00:00,95.7594,94.2523,-2.074,-15.64,timeout,0.0069,0,9425.96,2025-07-14 17:30:00+00:00,2025-07
SPXS,SHORT,2025-07-14 17:30:00+00:00,2025-07-15 17:30:00+00:00,45.7379,45.7271,-0.523,-3.95,timeout,0.0069,0,9422.01,2025-07-14 17:30:00+00:00,2025-07
SPXU,SHORT,2025-07-14 17:30:00+00:00,2025-07-15 17:30:00+00:00,65.3527,65.3473,-0.508,-3.83,timeout,0.0069,0,9418.18,2025-07-14 17:30:00+00:00,2025-07
SDOW,SHORT,2025-07-14 17:30:00+00:00,2025-07-15 17:30:00+00:00,40.6303,41.3993,1.393,10.5,timeout,0.0069,1,9428.68,2025-07-14 17:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-16 18:30:00+00:00,2025-07-17 17:30:00+00:00,95.7979,92.8775,-3.548,-26.77,stop,0.007,0,9401.92,2025-07-16 18:30:00+00:00,2025-07
SPXS,SHORT,2025-07-16 18:30:00+00:00,2025-07-17 18:30:00+00:00,46.074,45.0775,-2.663,-20.09,timeout,0.007,0,9381.83,2025-07-16 18:30:00+00:00,2025-07
SPXU,SHORT,2025-07-16 18:30:00+00:00,2025-07-17 18:30:00+00:00,65.8333,64.3358,-2.775,-20.93,timeout,0.007,0,9360.9,2025-07-16 18:30:00+00:00,2025-07
SDOW,SHORT,2025-07-16 18:30:00+00:00,2025-07-17 18:30:00+00:00,41.4207,40.425,-2.904,-21.9,timeout,0.007,0,9339.0,2025-07-16 18:30:00+00:00,2025-07
TQQQ,LONG,2025-07-17 14:30:00+00:00,2025-07-18 14:30:00+00:00,43.0015,43.3183,0.237,1.79,timeout,0.0336,1,9340.78,2025-07-17 14:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-17 18:30:00+00:00,2025-07-18 18:30:00+00:00,93.2216,93.6282,-0.064,-0.48,timeout,0.0075,0,9340.3,2025-07-17 18:30:00+00:00,2025-07
SMDD,SHORT,2025-07-18 18:30:00+00:00,2025-07-22 16:30:00+00:00,14.658,14.4827,-1.696,-12.68,timeout,0.0072,0,9287.72,2025-07-18 18:30:00+00:00,2025-07
SDOW,SHORT,2025-07-18 18:30:00+00:00,2025-07-21 18:30:00+00:00,41.1706,40.7296,-1.571,-11.74,timeout,0.0072,0,9300.4,2025-07-18 18:30:00+00:00,2025-07
SPXU,SHORT,2025-07-18 18:30:00+00:00,2025-07-21 18:30:00+00:00,64.792,63.988,-1.741,-13.01,timeout,0.0072,0,9312.14,2025-07-18 18:30:00+00:00,2025-07
SPXS,SHORT,2025-07-18 18:30:00+00:00,2025-07-21 18:30:00+00:00,45.4217,44.7276,-2.028,-15.15,timeout,0.0072,0,9325.15,2025-07-18 18:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-21 17:30:00+00:00,2025-07-22 17:30:00+00:00,91.2956,93.6007,2.025,15.13,timeout,0.0053,1,9302.85,2025-07-21 17:30:00+00:00,2025-07
TQQQ,LONG,2025-07-22 14:30:00+00:00,2025-07-23 14:30:00+00:00,43.079,43.2685,-0.06,-0.45,timeout,0.0343,0,9302.4,2025-07-22 14:30:00+00:00,2025-07
SPXL,LONG,2025-07-22 14:30:00+00:00,2025-07-23 14:30:00+00:00,180.11,183.1604,1.194,8.88,timeout,0.0343,1,9311.29,2025-07-22 14:30:00+00:00,2025-07
UPRO,LONG,2025-07-22 14:30:00+00:00,2025-07-23 14:30:00+00:00,94.9174,96.5035,1.171,8.71,timeout,0.0343,1,9320.0,2025-07-22 14:30:00+00:00,2025-07
SPXS,SHORT,2025-07-22 17:30:00+00:00,2025-07-23 17:30:00+00:00,44.9725,44.028,-2.6,-19.32,timeout,0.0069,0,9300.68,2025-07-22 17:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-22 18:30:00+00:00,2025-07-23 18:30:00+00:00,93.6968,92.6776,-1.588,-11.82,timeout,0.007,0,9288.86,2025-07-22 18:30:00+00:00,2025-07
SPXU,SHORT,2025-07-23 17:30:00+00:00,2025-07-24 17:30:00+00:00,63.3116,62.1789,-2.289,-17.07,timeout,0.0075,0,9271.79,2025-07-23 17:30:00+00:00,2025-07
SDOW,SHORT,2025-07-23 17:30:00+00:00,2025-07-24 17:30:00+00:00,39.4297,39.5902,-0.093,-0.69,timeout,0.0075,0,9271.1,2025-07-23 17:30:00+00:00,2025-07
SMDD,SHORT,2025-07-23 17:30:00+00:00,2025-07-25 13:30:00+00:00,14.007,14.3778,2.147,16.01,timeout,0.0075,1,9287.11,2025-07-23 17:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-24 18:30:00+00:00,2025-07-25 18:30:00+00:00,91.3457,91.0544,-0.819,-6.07,timeout,0.0071,0,9281.04,2025-07-24 18:30:00+00:00,2025-07
SPXS,SHORT,2025-07-24 18:30:00+00:00,2025-07-25 18:30:00+00:00,43.5217,43.1874,-1.268,-9.41,timeout,0.0071,0,9271.63,2025-07-24 18:30:00+00:00,2025-07
SPXU,SHORT,2025-07-24 18:30:00+00:00,2025-07-25 18:30:00+00:00,62.2315,61.7691,-1.243,-9.22,timeout,0.0071,0,9262.41,2025-07-24 18:30:00+00:00,2025-07
SDOW,SHORT,2025-07-24 18:30:00+00:00,2025-07-25 18:30:00+00:00,39.6298,39.4003,-1.079,-8.0,timeout,0.0071,0,9254.41,2025-07-24 18:30:00+00:00,2025-07
SMDD,SHORT,2025-07-25 19:30:00+00:00,2025-07-29 17:30:00+00:00,13.968,14.1529,0.824,6.1,timeout,0.0055,1,9246.59,2025-07-25 19:30:00+00:00,2025-07
SDOW,SHORT,2025-07-25 19:30:00+00:00,2025-07-28 19:30:00+00:00,39.4397,39.6402,0.008,0.06,timeout,0.0055,1,9240.49,2025-07-25 19:30:00+00:00,2025-07
SPXS,SHORT,2025-07-25 19:30:00+00:00,2025-07-28 19:30:00+00:00,43.3016,43.4283,-0.208,-1.54,timeout,0.0055,0,9242.96,2025-07-25 19:30:00+00:00,2025-07
SQQQ,SHORT,2025-07-25 19:30:00+00:00,2025-07-28 19:30:00+00:00,91.1195,90.3553,-1.339,-9.91,timeout,0.0055,0,9244.5,2025-07-25 19:30:00+00:00,2025-07
SPXU,SHORT,2025-07-25 19:30:00+00:00,2025-07-28 19:30:00+00:00,61.8509,61.949,-0.341,-2.53,timeout,0.0055,0,9240.43,2025-07-25 19:30:00+00:00,2025-07
TQQQ,LONG,2025-08-01 14:30:00+00:00,2025-08-04 14:30:00+00:00,42.066,43.2309,2.269,16.79,timeout,0.0514,1,9263.38,2025-08-01 14:30:00+00:00,2025-08
SPXL,LONG,2025-08-01 14:30:00+00:00,2025-08-04 14:30:00+00:00,176.1486,180.7096,2.089,15.45,timeout,0.0514,1,9278.83,2025-08-01 14:30:00+00:00,2025-08
UPRO,LONG,2025-08-01 14:30:00+00:00,2025-08-04 14:30:00+00:00,92.8514,95.1924,2.021,14.95,timeout,0.0514,1,9293.79,2025-08-01 14:30:00+00:00,2025-08
UDOW,LONG,2025-08-01 14:30:00+00:00,2025-08-04 14:30:00+00:00,45.1576,46.5267,2.532,18.73,timeout,0.0514,1,9312.52,2025-08-01 14:30:00+00:00,2025-08
UMDD,LONG,2025-08-01 14:30:00+00:00,2025-08-04 14:30:00+00:00,22.1261,22.9761,3.342,24.72,timeout,0.0514,1,9337.24,2025-08-01 14:30:00+00:00,2025-08
TQQQ,LONG,2025-08-07 14:30:00+00:00,2025-08-08 14:30:00+00:00,45.2476,45.7948,0.709,5.3,timeout,0.043,1,9342.54,2025-08-07 14:30:00+00:00,2025-08
SPXL,LONG,2025-08-07 14:30:00+00:00,2025-08-08 14:30:00+00:00,184.8623,186.4267,0.346,2.59,timeout,0.043,1,9345.12,2025-08-07 14:30:00+00:00,2025-08
UPRO,LONG,2025-08-07 14:30:00+00:00,2025-08-08 14:30:00+00:00,97.3286,98.1909,0.386,2.88,timeout,0.043,1,9348.0,2025-08-07 14:30:00+00:00,2025-08
UDOW,LONG,2025-08-07 14:30:00+00:00,2025-08-08 14:30:00+00:00,46.6233,46.5967,-0.557,-4.16,timeout,0.043,0,9343.84,2025-08-07 14:30:00+00:00,2025-08
UMDD,LONG,2025-08-07 14:30:00+00:00,2025-08-08 19:30:00+00:00,22.8813,22.7886,-0.905,-6.76,timeout,0.043,0,9337.08,2025-08-07 14:30:00+00:00,2025-08
UMDD,LONG,2025-08-11 14:30:00+00:00,2025-08-12 14:30:00+00:00,22.7263,23.6182,3.425,25.58,timeout,0.0342,1,9390.25,2025-08-11 14:30:00+00:00,2025-08
UDOW,LONG,2025-08-11 14:30:00+00:00,2025-08-12 14:30:00+00:00,46.6282,47.5662,1.512,11.29,timeout,0.0342,1,9364.67,2025-08-11 14:30:00+00:00,2025-08
TQQQ,LONG,2025-08-11 14:30:00+00:00,2025-08-12 14:30:00+00:00,46.3407,46.7566,0.398,2.97,timeout,0.0342,1,9340.05,2025-08-11 14:30:00+00:00,2025-08
SPXL,LONG,2025-08-11 14:30:00+00:00,2025-08-12 14:30:00+00:00,187.5938,190.1948,0.887,6.62,timeout,0.0342,1,9346.67,2025-08-11 14:30:00+00:00,2025-08
UPRO,LONG,2025-08-11 14:30:00+00:00,2025-08-12 14:30:00+00:00,98.7994,100.1799,0.897,6.7,timeout,0.0342,1,9353.38,2025-08-11 14:30:00+00:00,2025-08
SDOW,SHORT,2025-08-12 17:30:00+00:00,2025-08-13 13:30:00+00:00,40.8804,39.6342,-3.548,-26.66,stop,0.0072,0,9363.59,2025-08-12 17:30:00+00:00,2025-08
SMDD,SHORT,2025-08-12 17:30:00+00:00,2025-08-13 14:30:00+00:00,14.667,14.2199,-3.549,-26.66,stop,0.0072,0,9336.94,2025-08-12 17:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-12 17:30:00+00:00,2025-08-13 17:30:00+00:00,85.5427,85.0,-1.135,-8.52,timeout,0.0072,0,9328.41,2025-08-12 17:30:00+00:00,2025-08
SPXS,SHORT,2025-08-12 17:30:00+00:00,2025-08-13 17:30:00+00:00,42.5363,42.029,-1.693,-12.72,timeout,0.0072,0,9315.7,2025-08-12 17:30:00+00:00,2025-08
SPXU,SHORT,2025-08-12 17:30:00+00:00,2025-08-13 17:30:00+00:00,60.8704,60.1503,-1.683,-12.64,timeout,0.0072,0,9303.05,2025-08-12 17:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-14 17:30:00+00:00,2025-08-15 17:30:00+00:00,84.5848,86.1219,1.317,9.8,timeout,0.0075,1,9312.86,2025-08-14 17:30:00+00:00,2025-08
SPXS,SHORT,2025-08-14 17:30:00+00:00,2025-08-15 17:30:00+00:00,41.921,42.029,-0.242,-1.8,timeout,0.0075,0,9311.05,2025-08-14 17:30:00+00:00,2025-08
SPXU,SHORT,2025-08-14 17:30:00+00:00,2025-08-15 17:30:00+00:00,59.9099,60.0504,-0.266,-1.98,timeout,0.0075,0,9309.08,2025-08-14 17:30:00+00:00,2025-08
SDOW,SHORT,2025-08-14 17:30:00+00:00,2025-08-15 17:30:00+00:00,39.8449,39.1804,-2.168,-16.13,timeout,0.0075,0,9292.94,2025-08-14 17:30:00+00:00,2025-08
SMDD,SHORT,2025-08-14 17:30:00+00:00,2025-08-18 13:30:00+00:00,14.3972,14.4228,-0.322,-2.4,timeout,0.0075,0,9290.55,2025-08-14 17:30:00+00:00,2025-08
SDOW,SHORT,2025-08-18 17:30:00+00:00,2025-08-19 17:30:00+00:00,39.5548,39.7831,0.077,0.57,timeout,0.0045,1,9334.45,2025-08-18 17:30:00+00:00,2025-08
SPXU,SHORT,2025-08-18 17:30:00+00:00,2025-08-19 17:30:00+00:00,60.5106,61.6815,1.435,10.67,timeout,0.0045,1,9333.87,2025-08-18 17:30:00+00:00,2025-08
SPXS,SHORT,2025-08-18 17:30:00+00:00,2025-08-19 17:30:00+00:00,42.3211,43.0994,1.339,9.95,timeout,0.0045,1,9323.21,2025-08-18 17:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-18 17:30:00+00:00,2025-08-19 17:30:00+00:00,86.8184,89.905,3.055,22.71,timeout,0.0045,1,9313.25,2025-08-18 17:30:00+00:00,2025-08
SMDD,SHORT,2025-08-18 19:30:00+00:00,2025-08-20 13:30:00+00:00,14.4372,14.5472,0.262,1.95,timeout,0.0046,1,9336.39,2025-08-18 19:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-19 18:30:00+00:00,2025-08-20 18:30:00+00:00,90.0095,91.6616,1.336,9.97,timeout,0.0046,1,9346.37,2025-08-19 18:30:00+00:00,2025-08
SPXS,SHORT,2025-08-19 18:30:00+00:00,2025-08-20 18:30:00+00:00,43.1716,43.3773,-0.023,-0.18,timeout,0.0046,0,9346.19,2025-08-19 18:30:00+00:00,2025-08
SPXU,SHORT,2025-08-19 18:30:00+00:00,2025-08-20 18:30:00+00:00,61.7309,61.909,-0.211,-1.58,timeout,0.0046,0,9344.61,2025-08-19 18:30:00+00:00,2025-08
SDOW,SHORT,2025-08-19 18:30:00+00:00,2025-08-20 18:30:00+00:00,39.8298,39.4403,-1.478,-11.04,timeout,0.0046,0,9333.58,2025-08-19 18:30:00+00:00,2025-08
SMDD,SHORT,2025-08-20 17:30:00+00:00,2025-08-22 13:30:00+00:00,14.6563,14.2095,-3.548,-26.5,stop,0.0053,0,9327.26,2025-08-20 17:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-20 19:30:00+00:00,2025-08-21 19:30:00+00:00,91.7959,92.9035,0.707,5.28,timeout,0.007,1,9338.85,2025-08-20 19:30:00+00:00,2025-08
SPXS,SHORT,2025-08-20 19:30:00+00:00,2025-08-21 19:30:00+00:00,43.3887,43.878,0.628,4.69,timeout,0.007,1,9343.54,2025-08-20 19:30:00+00:00,2025-08
SPXU,SHORT,2025-08-20 19:30:00+00:00,2025-08-21 19:30:00+00:00,61.991,62.7286,0.69,5.15,timeout,0.007,1,9348.69,2025-08-20 19:30:00+00:00,2025-08
SDOW,SHORT,2025-08-20 19:30:00+00:00,2025-08-21 19:30:00+00:00,39.4747,39.94,0.679,5.07,timeout,0.007,1,9353.76,2025-08-20 19:30:00+00:00,2025-08
SDOW,SHORT,2025-08-22 17:30:00+00:00,2025-08-25 17:30:00+00:00,37.5588,38.3808,1.689,12.6,timeout,0.0066,1,9343.84,2025-08-22 17:30:00+00:00,2025-08
SPXU,SHORT,2025-08-22 17:30:00+00:00,2025-08-25 17:30:00+00:00,59.7499,60.2894,0.403,3.01,timeout,0.0066,1,9331.23,2025-08-22 17:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-22 17:30:00+00:00,2025-08-25 17:30:00+00:00,88.2936,88.7461,0.012,0.09,timeout,0.0066,1,9327.35,2025-08-22 17:30:00+00:00,2025-08
SPXS,SHORT,2025-08-22 17:30:00+00:00,2025-08-25 17:30:00+00:00,41.9199,42.1789,0.118,0.88,timeout,0.0066,1,9328.23,2025-08-22 17:30:00+00:00,2025-08
SMDD,SHORT,2025-08-22 18:30:00+00:00,2025-08-26 14:30:00+00:00,13.4517,13.5532,0.255,1.9,timeout,0.0074,1,9345.73,2025-08-22 18:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-25 18:30:00+00:00,2025-08-26 18:30:00+00:00,88.8234,88.7306,-0.604,-4.52,timeout,0.0053,0,9341.22,2025-08-25 18:30:00+00:00,2025-08
SPXS,SHORT,2025-08-25 18:30:00+00:00,2025-08-26 18:30:00+00:00,42.2211,42.0879,-0.815,-6.09,timeout,0.0053,0,9335.12,2025-08-25 18:30:00+00:00,2025-08
SPXU,SHORT,2025-08-25 18:30:00+00:00,2025-08-26 18:30:00+00:00,60.3494,60.1899,-0.764,-5.71,timeout,0.0053,0,9329.41,2025-08-25 18:30:00+00:00,2025-08
SDOW,SHORT,2025-08-25 18:30:00+00:00,2025-08-26 18:30:00+00:00,38.4292,38.2858,-0.873,-6.53,timeout,0.0053,0,9322.88,2025-08-25 18:30:00+00:00,2025-08
SMDD,SHORT,2025-08-26 16:30:00+00:00,2025-08-29 16:30:00+00:00,13.5494,13.5032,-0.84,-6.28,timeout,0.0069,0,9266.54,2025-08-26 16:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-27 15:30:00+00:00,2025-08-28 15:30:00+00:00,88.5442,86.6566,-2.632,-19.63,timeout,0.0075,0,9303.25,2025-08-27 15:30:00+00:00,2025-08
SPXS,SHORT,2025-08-27 15:30:00+00:00,2025-08-28 15:30:00+00:00,41.8569,41.3803,-1.639,-12.22,timeout,0.0075,0,9291.03,2025-08-27 15:30:00+00:00,2025-08
SPXU,SHORT,2025-08-27 15:30:00+00:00,2025-08-28 15:30:00+00:00,59.8183,59.2208,-1.499,-11.18,timeout,0.0075,0,9279.85,2025-08-27 15:30:00+00:00,2025-08
SDOW,SHORT,2025-08-27 15:30:00+00:00,2025-08-28 15:30:00+00:00,37.939,37.7711,-0.942,-7.03,timeout,0.0075,0,9272.82,2025-08-27 15:30:00+00:00,2025-08
SPXU,SHORT,2025-08-29 15:30:00+00:00,2025-09-02 15:30:00+00:00,60.4302,62.849,3.503,25.98,timeout,0.0075,1,9353.6,2025-08-29 15:30:00+00:00,2025-08
SDOW,SHORT,2025-08-29 15:30:00+00:00,2025-09-02 15:30:00+00:00,38.1991,39.2604,2.278,16.9,timeout,0.0075,1,9370.5,2025-08-29 15:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-29 15:30:00+00:00,2025-09-02 15:30:00+00:00,89.7043,94.3623,4.693,34.81,timeout,0.0075,1,9301.35,2025-08-29 15:30:00+00:00,2025-08
