etf,direction,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,market_proba,win,equity_after,entry_dt,month
SQQQ,SHORT,2025-08-19 18:30:00+00:00,2025-08-20 18:30:00+00:00,90.0095,91.6616,1.336,38.42,timeout,0.0046,1,9627.67,2025-08-19 18:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-20 19:30:00+00:00,2025-08-21 19:30:00+00:00,91.7959,92.9035,0.707,20.41,timeout,0.007,1,9648.08,2025-08-20 19:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-22 17:30:00+00:00,2025-08-25 17:30:00+00:00,88.2936,88.7461,0.012,0.36,timeout,0.0066,1,9648.44,2025-08-22 17:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-25 18:30:00+00:00,2025-08-26 18:30:00+00:00,88.8234,88.7306,-0.604,-17.5,timeout,0.0053,0,9630.95,2025-08-25 18:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-27 15:30:00+00:00,2025-08-28 15:30:00+00:00,88.5442,86.6566,-2.632,-76.04,timeout,0.0075,0,9554.91,2025-08-27 15:30:00+00:00,2025-08
SQQQ,SHORT,2025-08-29 15:30:00+00:00,2025-09-02 15:30:00+00:00,89.7043,94.3623,4.693,134.51,timeout,0.0075,1,9689.42,2025-08-29 15:30:00+00:00,2025-08
SQQQ,SHORT,2025-09-02 16:30:00+00:00,2025-09-03 13:30:00+00:00,94.4777,91.5976,-3.548,-103.15,stop,0.0069,0,9586.27,2025-09-02 16:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-03 16:30:00+00:00,2025-09-04 16:30:00+00:00,90.1951,88.5082,-2.37,-68.16,timeout,0.0069,0,9518.1,2025-09-03 16:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-04 17:30:00+00:00,2025-09-05 13:30:00+00:00,88.5943,85.8935,-3.548,-101.32,stop,0.0055,0,9416.78,2025-09-04 17:30:00+00:00,2025-09
TQQQ,LONG,2025-09-05 14:30:00+00:00,2025-09-08 14:30:00+00:00,45.7128,46.959,2.226,62.89,timeout,0.0368,1,9479.67,2025-09-05 14:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-08 17:30:00+00:00,2025-09-09 17:30:00+00:00,86.043,85.6926,-0.907,-25.8,timeout,0.0064,0,9453.87,2025-09-08 17:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-09 18:30:00+00:00,2025-09-10 18:30:00+00:00,85.7679,85.9285,-0.313,-8.87,timeout,0.0056,0,9445.0,2025-09-09 18:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-11 17:30:00+00:00,2025-09-12 17:30:00+00:00,83.8419,82.7086,-1.852,-52.47,timeout,0.0064,0,9392.53,2025-09-11 17:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-12 18:30:00+00:00,2025-09-15 18:30:00+00:00,82.7664,81.0654,-2.555,-72.0,timeout,0.0053,0,9320.53,2025-09-12 18:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-16 17:30:00+00:00,2025-09-17 17:30:00+00:00,80.9905,81.8096,0.511,14.3,timeout,0.007,1,9334.83,2025-09-16 17:30:00+00:00,2025-09
TQQQ,LONG,2025-09-17 19:30:00+00:00,2025-09-18 19:30:00+00:00,49.4922,50.4698,1.475,41.31,timeout,0.0404,1,9376.14,2025-09-17 19:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-22 19:30:00+00:00,2025-09-23 19:30:00+00:00,76.3447,77.986,1.65,46.41,timeout,0.0075,1,9422.55,2025-09-22 19:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-24 17:30:00+00:00,2025-09-25 17:30:00+00:00,77.7624,79.0929,1.211,34.23,timeout,0.0068,1,9456.78,2025-09-24 17:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-26 16:30:00+00:00,2025-09-29 13:30:00+00:00,78.4392,76.048,-3.548,-100.67,stop,0.0073,0,9356.11,2025-09-26 16:30:00+00:00,2025-09
SQQQ,SHORT,2025-09-29 16:30:00+00:00,2025-09-30 16:30:00+00:00,76.6883,77.5227,0.588,16.51,timeout,0.0073,1,9372.62,2025-09-29 16:30:00+00:00,2025-09
SQQQ,SHORT,2025-10-01 17:30:00+00:00,2025-10-02 17:30:00+00:00,75.3882,74.1964,-2.081,-58.51,timeout,0.0073,0,9314.11,2025-10-01 17:30:00+00:00,2025-10
SQQQ,SHORT,2025-10-02 18:30:00+00:00,2025-10-03 18:30:00+00:00,74.2621,75.1124,0.645,18.02,timeout,0.0075,1,9332.13,2025-10-02 18:30:00+00:00,2025-10
TQQQ,LONG,2025-10-06 14:30:00+00:00,2025-10-07 14:30:00+00:00,53.2941,52.8136,-1.402,-39.24,timeout,0.0376,0,9292.89,2025-10-06 14:30:00+00:00,2025-10
SQQQ,SHORT,2025-10-07 17:30:00+00:00,2025-10-08 17:30:00+00:00,74.7859,72.6632,-3.338,-93.07,timeout,0.0075,0,9199.82,2025-10-07 17:30:00+00:00,2025-10
SQQQ,SHORT,2025-10-08 18:30:00+00:00,2025-10-09 18:30:00+00:00,72.7113,72.7141,-0.496,-13.69,timeout,0.0075,0,9186.12,2025-10-08 18:30:00+00:00,2025-10
TQQQ,LONG,2025-10-10 15:30:00+00:00,2025-10-10 18:30:00+00:00,51.2206,49.6591,-3.549,-97.79,stop,0.0343,0,9088.33,2025-10-10 15:30:00+00:00,2025-10
SQQQ,SHORT,2025-10-20 18:30:00+00:00,2025-10-21 18:30:00+00:00,71.4107,71.5717,-0.275,-7.49,timeout,0.007,0,9080.85,2025-10-20 18:30:00+00:00,2025-10
TQQQ,LONG,2025-10-23 14:30:00+00:00,2025-10-24 14:30:00+00:00,52.9815,55.3873,4.041,110.08,timeout,0.0368,1,9190.93,2025-10-23 14:30:00+00:00,2025-10
SQQQ,SHORT,2025-10-24 17:30:00+00:00,2025-10-27 13:30:00+00:00,69.5843,67.463,-3.548,-97.84,stop,0.0075,0,9093.09,2025-10-24 17:30:00+00:00,2025-10
SQQQ,SHORT,2025-10-28 18:30:00+00:00,2025-10-29 18:30:00+00:00,64.5318,64.3853,-0.727,-19.83,timeout,0.0075,0,9073.26,2025-10-28 18:30:00+00:00,2025-10
TQQQ,LONG,2025-10-30 14:30:00+00:00,2025-10-31 14:30:00+00:00,58.5943,59.3003,0.705,19.19,timeout,0.0486,1,9092.45,2025-10-30 14:30:00+00:00,2025-10
TQQQ,LONG,2025-11-03 15:30:00+00:00,2025-11-04 14:30:00+00:00,58.7544,56.9632,-3.548,-96.79,stop,0.0479,0,8995.65,2025-11-03 15:30:00+00:00,2025-11
TQQQ,LONG,2025-11-04 15:30:00+00:00,2025-11-04 17:30:00+00:00,57.5287,55.775,-3.548,-95.76,stop,0.0413,0,8899.89,2025-11-04 15:30:00+00:00,2025-11
TQQQ,LONG,2025-11-12 15:30:00+00:00,2025-11-13 14:30:00+00:00,55.7128,54.0144,-3.548,-94.74,stop,0.0368,0,8805.15,2025-11-12 15:30:00+00:00,2025-11
TQQQ,LONG,2025-11-13 15:30:00+00:00,2025-11-13 17:30:00+00:00,54.1971,52.5449,-3.548,-93.74,stop,0.0345,0,8711.41,2025-11-13 15:30:00+00:00,2025-11
SQQQ,SHORT,2025-11-26 18:30:00+00:00,2025-12-01 15:30:00+00:00,69.5848,69.2155,-1.031,-26.94,timeout,0.0068,0,8684.47,2025-11-26 18:30:00+00:00,2025-11
SQQQ,SHORT,2025-12-01 18:30:00+00:00,2025-12-02 18:30:00+00:00,68.6343,67.5557,-2.072,-53.97,timeout,0.0063,0,8630.5,2025-12-01 18:30:00+00:00,2025-12
TQQQ,LONG,2025-12-09 15:30:00+00:00,2025-12-10 15:30:00+00:00,55.7479,55.6372,-0.699,-18.09,timeout,0.0345,0,8612.42,2025-12-09 15:30:00+00:00,2025-12
TQQQ,LONG,2025-12-11 15:30:00+00:00,2025-12-12 14:30:00+00:00,55.3777,53.6895,-3.549,-91.68,stop,0.0386,0,8520.73,2025-12-11 15:30:00+00:00,2025-12
TQQQ,LONG,2025-12-15 15:30:00+00:00,2025-12-16 15:30:00+00:00,51.961,51.4243,-1.533,-39.18,timeout,0.037,0,8481.55,2025-12-15 15:30:00+00:00,2025-12
SQQQ,SHORT,2025-12-22 19:30:00+00:00,2025-12-23 19:30:00+00:00,68.1741,67.3362,-1.729,-43.99,timeout,0.0069,0,8437.56,2025-12-22 19:30:00+00:00,2025-12
SQQQ,SHORT,2025-12-23 20:30:00+00:00,2025-12-24 16:30:00+00:00,67.4037,65.3489,-3.549,-89.82,stop,0.0055,0,8347.74,2025-12-23 20:30:00+00:00,2025-12
SQQQ,SHORT,2025-12-26 16:30:00+00:00,2025-12-29 16:30:00+00:00,65.2326,66.8715,2.012,50.4,timeout,0.0063,1,8398.13,2025-12-26 16:30:00+00:00,2025-12
SQQQ,SHORT,2025-12-29 17:30:00+00:00,2025-12-30 17:30:00+00:00,66.9335,66.2918,-1.459,-36.75,timeout,0.004,0,8361.39,2025-12-29 17:30:00+00:00,2025-12
SQQQ,SHORT,2025-12-30 18:30:00+00:00,2025-12-31 18:30:00+00:00,66.3632,67.4823,1.186,29.76,timeout,0.0031,1,8391.15,2025-12-30 18:30:00+00:00,2025-12
SQQQ,SHORT,2025-12-31 19:30:00+00:00,2026-01-02 19:30:00+00:00,67.5538,68.6058,1.057,26.62,timeout,0.0032,1,8417.76,2025-12-31 19:30:00+00:00,2025-12
TQQQ,LONG,2026-01-06 15:30:00+00:00,2026-01-07 15:30:00+00:00,54.7674,55.5223,0.878,22.18,timeout,0.0368,1,8439.95,2026-01-06 15:30:00+00:00,2026-01
TQQQ,LONG,2026-01-08 15:30:00+00:00,2026-01-09 15:30:00+00:00,54.3372,55.3023,1.276,32.32,timeout,0.0523,1,8472.26,2026-01-08 15:30:00+00:00,2026-01
TQQQ,LONG,2026-01-12 15:30:00+00:00,2026-01-13 15:30:00+00:00,55.7367,55.592,-0.76,-19.31,timeout,0.037,0,8452.96,2026-01-12 15:30:00+00:00,2026-01
TQQQ,LONG,2026-01-14 15:30:00+00:00,2026-01-15 15:30:00+00:00,53.7569,55.5122,2.765,70.13,timeout,0.0368,1,8523.08,2026-01-14 15:30:00+00:00,2026-01
TQQQ,LONG,2026-01-16 15:30:00+00:00,2026-01-20 14:30:00+00:00,54.097,52.4479,-3.548,-90.73,stop,0.0341,0,8432.35,2026-01-16 15:30:00+00:00,2026-01
TQQQ,LONG,2026-01-27 15:30:00+00:00,2026-01-28 15:30:00+00:00,56.3782,57.2314,1.013,25.63,timeout,0.0348,1,8457.99,2026-01-27 15:30:00+00:00,2026-01
TQQQ,LONG,2026-01-29 15:30:00+00:00,2026-01-30 15:30:00+00:00,54.3872,54.6741,0.028,0.7,timeout,0.043,1,8458.69,2026-01-29 15:30:00+00:00,2026-01
TQQQ,LONG,2026-02-10 15:30:00+00:00,2026-02-11 14:30:00+00:00,52.1461,50.5564,-3.549,-90.05,stop,0.0386,0,8368.64,2026-02-10 15:30:00+00:00,2026-02
TQQQ,LONG,2026-02-11 15:30:00+00:00,2026-02-12 15:30:00+00:00,50.1851,48.6552,-3.548,-89.09,stop,0.0555,0,8279.55,2026-02-11 15:30:00+00:00,2026-02
TQQQ,LONG,2026-02-12 16:30:00+00:00,2026-02-13 16:30:00+00:00,48.6043,49.3053,0.942,23.41,timeout,0.0492,1,8302.96,2026-02-12 16:30:00+00:00,2026-02
TQQQ,LONG,2026-02-25 15:30:00+00:00,2026-02-26 14:30:00+00:00,51.6121,50.0387,-3.548,-88.39,stop,0.053,0,8214.57,2026-02-25 15:30:00+00:00,2026-02
TQQQ,LONG,2026-02-26 15:30:00+00:00,2026-02-27 15:30:00+00:00,49.1646,49.3343,-0.155,-3.81,timeout,0.0519,0,8210.76,2026-02-26 15:30:00+00:00,2026-02
TQQQ,LONG,2026-04-06 14:30:00+00:00,2026-04-07 13:30:00+00:00,44.1571,42.8109,-3.548,-87.41,stop,0.0386,0,8123.35,2026-04-06 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-07 14:30:00+00:00,2026-04-08 13:30:00+00:00,42.7614,46.1592,7.446,181.46,target,0.0386,1,8304.81,2026-04-07 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-08 14:30:00+00:00,2026-04-09 14:30:00+00:00,47.8639,47.8611,-0.506,-12.61,timeout,0.0513,0,8292.2,2026-04-08 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-10 14:30:00+00:00,2026-04-13 14:30:00+00:00,49.5348,49.3242,-0.925,-23.01,timeout,0.0368,0,8269.19,2026-04-10 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-14 14:30:00+00:00,2026-04-15 14:30:00+00:00,52.2831,54.5726,3.879,96.23,timeout,0.0343,1,8365.42,2026-04-14 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-16 14:30:00+00:00,2026-04-17 14:30:00+00:00,55.6128,58.6607,4.981,124.99,timeout,0.0368,1,8490.41,2026-04-16 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-20 14:30:00+00:00,2026-04-21 14:30:00+00:00,57.989,57.9009,-0.652,-16.6,timeout,0.0377,0,8473.81,2026-04-20 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-24 14:30:00+00:00,2026-04-27 14:30:00+00:00,61.0705,61.9289,0.906,23.02,timeout,0.0413,1,8496.83,2026-04-24 14:30:00+00:00,2026-04
TQQQ,LONG,2026-04-29 14:30:00+00:00,2026-04-30 14:30:00+00:00,61.4507,62.2987,0.88,22.43,timeout,0.0413,1,8519.26,2026-04-29 14:30:00+00:00,2026-04
TQQQ,LONG,2026-05-01 14:30:00+00:00,2026-05-04 14:30:00+00:00,65.5728,64.8477,-1.606,-41.04,timeout,0.0486,0,8478.22,2026-05-01 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-05 14:30:00+00:00,2026-05-06 14:30:00+00:00,67.3335,70.5597,4.291,109.15,timeout,0.04,1,8587.37,2026-05-05 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-07 14:30:00+00:00,2026-05-07 16:30:00+00:00,72.8094,70.5898,-3.548,-91.42,stop,0.0555,0,8495.95,2026-05-07 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-08 14:30:00+00:00,2026-05-11 14:30:00+00:00,74.5873,76.9065,2.609,66.51,timeout,0.0519,1,8562.46,2026-05-08 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-12 14:30:00+00:00,2026-05-12 16:30:00+00:00,74.2971,72.0322,-3.548,-91.15,stop,0.0523,0,8471.31,2026-05-12 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-13 14:30:00+00:00,2026-05-14 14:30:00+00:00,75.4776,79.4403,4.75,120.72,timeout,0.0545,1,8592.03,2026-05-13 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-15 14:30:00+00:00,2026-05-18 14:30:00+00:00,75.8779,73.5648,-3.548,-91.47,stop,0.0413,0,8500.56,2026-05-15 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-19 14:30:00+00:00,2026-05-20 14:30:00+00:00,71.3757,75.722,5.589,142.54,timeout,0.053,1,8643.1,2026-05-19 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-21 14:30:00+00:00,2026-05-22 14:30:00+00:00,74.9825,78.9605,4.805,124.6,timeout,0.0514,1,8767.7,2026-05-21 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-26 14:30:00+00:00,2026-05-27 14:30:00+00:00,81.9059,80.8645,-1.771,-46.59,timeout,0.0386,0,8721.1,2026-05-26 14:30:00+00:00,2026-05
TQQQ,LONG,2026-05-28 14:30:00+00:00,2026-05-29 14:30:00+00:00,82.5312,84.5377,1.931,50.53,timeout,0.0479,1,8771.63,2026-05-28 14:30:00+00:00,2026-05
TQQQ,LONG,2026-06-01 14:30:00+00:00,2026-06-02 14:30:00+00:00,84.5422,86.8276,2.203,57.98,timeout,0.0494,1,8829.6,2026-06-01 14:30:00+00:00,2026-06
TQQQ,LONG,2026-06-03 14:30:00+00:00,2026-06-04 13:30:00+00:00,87.3937,84.7295,-3.548,-94.0,stop,0.0433,0,8735.61,2026-06-03 14:30:00+00:00,2026-06
TQQQ,LONG,2026-06-04 14:30:00+00:00,2026-06-05 13:30:00+00:00,84.102,81.5382,-3.548,-92.99,stop,0.0452,0,8642.61,2026-06-04 14:30:00+00:00,2026-06
TQQQ,LONG,2026-06-05 14:30:00+00:00,2026-06-05 15:30:00+00:00,79.8299,77.3963,-3.548,-92.0,stop,0.0399,0,8550.61,2026-06-05 14:30:00+00:00,2026-06
